ID,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net ,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Depozito,Yakıt Tipi,Yetkili Ofis,Rent,Site İçerisinde,Krediye Uygunluk,Tapu Durumu,Takas,Kira Getirisi
473,Ankara,Çankaya,100. Yıl,7223-38,07-04-2023,6,270,Teras Katı,30,Kombi,4,Eşyalı,2,Betonarme,İkinci El,Boş,500,"Kuzey, Doğu, Batı","35,000",Doğalgaz,Evet,"35,000",,,,,
474,Ankara,Çankaya,Cevizlidere,37733-959,10-04-2023,3,120,Yüksek Giriş,10,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,,,Doğalgaz,Evet,"7,250",,,,,
475,Ankara,Mamak,Karaağaç,45607-2359,09-04-2023,3,100,9,8,Merkezi (Pay Ölçer),13,Eşyalı Değil,1,Betonarme,İkinci El,Boş,250,"Güney, Batı","7,500",Doğalgaz,Evet,"7,000",,,,,
476,Ankara,Çankaya,Barbaros,17943-1558,10-04-2023,5,160,2,20,Merkezi,6,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"2,000",Doğu,"14,000",Doğalgaz,Evet,"14,000",,,,,
477,Ankara,Çankaya,İlkbahar,124573-65,06-04-2023,2,125,5,4,Yerden Isıtma,38,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Doğalgaz,Evet,"15,000",,,,,
478,Ankara,Çankaya,Yukarı Bahçelievler,54420-1942,07-04-2023,4,120,2,40,Merkezi,3,Eşyalı Değil,1,,,Boş,"1,500",,"10,000",Doğalgaz,Evet,"10,000",,,,,
479,Ankara,Mamak,Harman,111653-1366,10-04-2023,4,100,1,5,Kombi,3,Eşyalı,1,,,Boş,50,"Güney, Doğu, Batı",,,,"8,500",,Uygun değil,,,
480,Ankara,Etimesgut,Atayurt,97895-1390,06-04-2023,4,137,4,10,Merkezi (Pay Ölçer),6,Eşyalı Değil,1,Betonarme,İkinci El,Boş,450,Güney,"7,000",Doğalgaz,Evet,"7,000",,,,,
481,Ankara,Keçiören,Yakacık,122298-480,10-04-2023,4,130,1,30,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu","8,250",Doğalgaz,Evet,"8,250",,,,,
482,Ankara,Çankaya,Meşrutiyet,125363-242,06-04-2023,3,110,Zemin,30,Kombi,4,Eşyalı,1,Betonarme,,Boş,300,Doğu,"13,500",Doğalgaz,Evet,"13,500",,,,,
483,Ankara,Çankaya,100. Yıl,87534-123,06-04-2023,5,165,Ara Kat,25,Kombi,4,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,"15,000",Doğalgaz,Evet,"15,000",,,,,
484,Ankara,Altındağ,Örnek,7788-2296,05-04-2023,4,105,En Üst Kat,45,Kombi,4,Eşyalı,1,Kagir,İkinci El,Kiracılı,70,Güney,"10,000",Doğalgaz,,"5,000",,,,,
485,Ankara,Keçiören,Bağlarbaşı,37328-995,05-04-2023,4,120,8,25,Kombi,15,Eşyalı,1,,,Boş,150,"Güney, Batı","7,000",,Evet,"7,000",,,,,
486,Ankara,Etimesgut,Şehit Osman Avcı,43480-9194,10-04-2023,2,50,3,31,Merkezi (Pay Ölçer),15,Eşyalı,1,Betonarme,İkinci El,Boş,,Batı,"8,000",Doğalgaz,Evet,"8,000",,,,,
487,Ankara,Çankaya,Birlik,2522-1832,07-04-2023,3,120,Yüksek Giriş,18,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,200,"Güney, Doğu, Batı","30,000",Doğalgaz,Evet,"15,000",,,,,
488,Ankara,Çankaya,Büyükesat,25774-1745,06-04-2023,4,125,1,40,Kombi,3,Eşyalı,1,Betonarme,,Boş,200,Doğu,"12,250",Doğalgaz,,"12,250",,,,,
489,Ankara,Çankaya,Sancak,70465-697,08-04-2023,4,155,2,25,Kombi,5,Eşyalı Değil,1,Betonarme,İkinci El,,150,"Kuzey, Batı","13,000",Doğalgaz,Evet,"12,000",,,,,
490,Ankara,Çankaya,Keklik Pınarı,3493-29326,09-04-2023,4,130,Yüksek Giriş,15,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu","13,500",Doğalgaz,Evet,"12,000",,,,,
491,Ankara,Çankaya,Çiğdem,133274-103,09-04-2023,6,370,Bahçe Katı,0,Yerden Isıtma,4,Eşyalı Değil,4,,,Boş,,"Kuzey, Güney, Doğu, Batı",,,,"56,000",Ortadoğu Çamlık Sitesi,Uygun değil,,,
492,Ankara,Keçiören,Uyanış,126448-187,10-04-2023,5,220,En Üst Kat,23,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50,Güney,"10,000",Doğalgaz,Evet,"9,500",,,,,
493,Ankara,Mamak,Bahçeleriçi,121128-1979,07-04-2023,4,115,1,15,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Güney,,Doğalgaz,Evet,"8,000",,,,,
494,Ankara,Keçiören,Aşağı Eğlence,16149-3095,06-04-2023,3,110,Bahçe Katı,30,Kombi,3,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,Güney,,Doğalgaz,,"7,200",,,,,
495,Ankara,Çankaya,Akpınar,38385-634,08-04-2023,5,200,20,1,Merkezi (Pay Ölçer),26,Eşyalı Değil,2,Betonarme,Sıfır,Boş,"1,783","Kuzey, Güney, Doğu","50,000",Doğalgaz,,"24,750",Tuna Panorama,,,,
496,Ankara,Çankaya,Mürsel Uluç,36851-23257,09-04-2023,4,150,1,20,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu","13,000",Doğalgaz,Evet,"13,000",,,,,
497,Ankara,Keçiören,Şehit Kubilay,134984-70,09-04-2023,5,30,Yüksek Giriş,5,Kombi,4,Eşyalı,2,Betonarme,İkinci El,Boş,100,"Kuzey, Güney, Doğu, Batı","8,500",Doğalgaz,Evet,"8,500",,,,,
498,Ankara,Çankaya,Karapınar,10557-3453,10-04-2023,6,300,4,16,Kombi,4,Eşyalı Değil,3,,,Boş,100,"Kuzey, Batı",,,,"14,000",,Uygun değil,,,
499,Ankara,Çankaya,Alacaatlı,133497-183,06-04-2023,12,550,,0,Kombi,4,Eşyalı Değil,4,Betonarme,Sıfır,Boş,1,"Kuzey, Güney, Doğu, Batı","50,000",Doğalgaz,Evet,"50,000",,,,,
500,Ankara,Yenimahalle,Kentkoop,135281-62,11-04-2023,4,110,En Üst Kat,25,Kombi,5,Eşyalı Değil,1,,,,,,,,,"8,500",Evet (Site Adı Belirtilmemiş),,,,
501,Ankara,Çankaya,Bahçelievler,113999-10,11-04-2023,3,90,1,40,Kombi,3,Eşyalı Değil,1,Kagir,İkinci El,Boş,200,"Kuzey, Doğu","10,000",Doğalgaz,Evet,"9,000",,,,,
502,Ankara,Çankaya,Büyükesat,1248-2224,05-04-2023,3,95,21 ve üzeri,5,Merkezi (Pay Ölçer),33,Eşyalı,2,Betonarme,İkinci El,Boş,,"Kuzey, Doğu","23,000",Doğalgaz,,"23,000",,,,,
503,Ankara,Çankaya,Yaşamkent,15279-580,10-04-2023,2,65,3,6,Kombi,3,Eşyalı,1,,,Boş,,,"10,000",Doğalgaz,,"8,500",,,,,
504,Ankara,Çankaya,Emek,32665-1257,08-04-2023,4,125,2,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,150,,"12,500",Doğalgaz,Evet,"12,500",,,,,
505,Ankara,Yenimahalle,25 Mart,6948-7012,06-04-2023,4,125,Ara Kat,32,Kombi,10,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,500,"Güney, Doğu","10,000",Doğalgaz,,"9,750",,,,,
506,Ankara,Çankaya,Yukarı Bahçelievler,2250-3118,11-04-2023,3,75,Bahçe Katı,0,Kombi,3,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Batı","12,000",Doğalgaz,Evet,"12,500",,,,,
507,Ankara,Çankaya,Eti,122234-338,09-04-2023,2,85,18,0,Merkezi (Pay Ölçer),26,Eşyalı Değil,1,,Sıfır,Boş,,"Güney, Batı",,,Evet,"12,250",,,,,
508,Ankara,Çankaya,Gaziosmanpaşa,4581-6732,10-04-2023,6,350,Giriş Katı,27,Merkezi,3,Eşyalı Değil,2,,İkinci El,Mülk Sahibi,,"Kuzey, Güney, Doğu, Batı",,Doğalgaz,,"32,000",,,,,
509,Ankara,Çankaya,Büyükesat,58419-3434,07-04-2023,4,320,Ara Kat,0,Merkezi,4,Eşyalı Değil,2,Betonarme,Sıfır,,"2,000","Güney, Doğu, Batı","37,600",Doğalgaz,Evet,"37,600",,,,,
510,Ankara,Çankaya,Cevizlidere,4110-2325,10-04-2023,4,130,Yüksek Giriş,12,Merkezi (Pay Ölçer),4,Eşyalı,2,Betonarme,İkinci El,Boş,160,"Güney, Batı","17,500",Doğalgaz,Evet,"17,500",,,,,
511,Ankara,Mamak,Bahçeleriçi,125989-2304,09-04-2023,4,125,1,15,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı","8,000",Doğalgaz,Evet,"8,000",,,,,
512,Ankara,Çankaya,Bahçelievler,12371-1860,10-04-2023,3,90,Ara Kat,40,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,Doğu,"25,000",Doğalgaz,,"13,250",,,,,
513,Ankara,Polatlı,Mehmet Akif,119286-965,09-04-2023,3,90,6,20,Kombi,7,Eşyalı,1,Betonarme,İkinci El,Boş,100,"Kuzey, Doğu","4,750",Doğalgaz,Evet,"4,750",Evet (Site Adı Belirtilmemiş),,,,
514,Ankara,Altındağ,Aydınlıkevler,20665-1264,10-04-2023,3,99,En Üst Kat,45,Kombi,4,Eşyalı Değil,1,Kagir,İkinci El,Boş,30,"Kuzey, Güney, Batı","4,000",Doğalgaz,Evet,"4,000",,,,,
515,Ankara,Etimesgut,Turkuaz,76781-1811,05-04-2023,3,95,Yüksek Giriş,13,Merkezi,10,Eşyalı Değil,1,Betonarme,İkinci El,Boş,350,"Güney, Batı","6,250",Doğalgaz,Evet,"6,250",Evet (Site Adı Belirtilmemiş),,,,
516,Ankara,Çankaya,Kırkkonaklar,39108-7161,05-04-2023,4,145,Yüksek Giriş,12,Kombi,3,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,200,"Kuzey, Doğu, Batı","13,000",Doğalgaz,Evet,"13,000",,,,,
517,Ankara,Etimesgut,Turkuaz,46578-473,11-04-2023,3,100,En Üst Kat,10,Merkezi (Pay Ölçer),11,Eşyalı,1,,,Boş,350,Güney,,,Evet,"7,000",,,,,
518,Ankara,Çubuk,Esenboğa Merkez,112435-3780,08-04-2023,3,110,1,0,Kombi,2,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Batı",,Doğalgaz,Evet,"5,000",,,,,
519,Ankara,Yenimahalle,Yunus Emre,10345-5219,05-04-2023,4,125,2,20,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,100,"Kuzey, Doğu, Batı","12,500",Doğalgaz,Evet,"12,500",,,,,
520,Ankara,Gölbaşı,İncek,39997-4514,10-04-2023,5,248,21 ve üzeri,0,Merkezi (Pay Ölçer),31,Eşyalı Değil,2,Betonarme,Sıfır,Boş,"1,200","Güney, Doğu, Batı","17,200",Doğalgaz,Evet,"16,200",,,,,
521,Ankara,Çankaya,Karapınar,4036-1033,07-04-2023,6,300,4,14,Kombi,4,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100,"Kuzey, Doğu, Batı","14,000",Doğalgaz,,"14,000",,,,,
522,Ankara,Keçiören,Aşağı Eğlence,1955-6305,09-04-2023,4,125,Kot 1,25,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,25,Güney,"12,500",Doğalgaz,Evet,"12,500",,,,,
523,Ankara,Keçiören,Yakacık,109062-826,07-04-2023,4,111,Giriş Katı,33,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,100,,"8,500",Doğalgaz,Evet,"8,500",,,,,
524,Ankara,Mamak,Demirlibahçe,42575-617,05-04-2023,4,110,1,35,Kombi,3,Eşyalı,1,Kagir,İkinci El,Boş,,"Kuzey, Güney, Doğu","10,000",Doğalgaz,Evet,"10,000",,,,,
525,Ankara,Çankaya,Remzi Oğuz Arık,1345-1921,10-04-2023,4,130,2,40,Merkezi,4,Eşyalı,1,Betonarme,İkinci El,Boş,750,"Kuzey, Güney, Batı","30,000",Doğalgaz,,"17,500",,,,,
526,Ankara,Altındağ,Gültepe,3420-9245,08-04-2023,3,100,1,14,Merkezi,7,Eşyalı,1,Betonarme,İkinci El,Boş,270,,,Doğalgaz,Evet,"7,500",,,,,
527,Ankara,Keçiören,Güçlükaya,117981-101,05-04-2023,4,125,En Üst Kat,25,Merkezi,4,Eşyalı Değil,1,Betonarme,İkinci El,,600,"Güney, Doğu","18,000",Doğalgaz,Evet,"8,000",,,,,
528,Ankara,Sincan,Gökçek,67191-3537,09-04-2023,3,90,3,0,Merkezi (Pay Ölçer),5,Eşyalı Değil,1,Betonarme,Sıfır,Boş,350,,"8,600",Doğalgaz,Evet,"8,600",laves park,,,,
529,Ankara,Çankaya,Murat,22997-449,10-04-2023,4,125,Yüksek Giriş,30,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,20,Batı,"25,000",Doğalgaz,Evet,"10,000",,,Kat Mülkiyeti,,
530,Ankara,Çankaya,İşçi Blokları,4629-4952,10-04-2023,3,89,7,39,Kombi,14,Eşyalı,1,Betonarme,İkinci El,Boş,150,"Güney, Batı","15,000",Doğalgaz,Evet,"10,250",,,,,
531,Ankara,Çankaya,Harbiye,10249-3738,09-04-2023,4,120,Yüksek Giriş,25,Kombi,3,Eşyalı,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney","4,100",Doğalgaz,Evet,"7,000",,,,,
532,Ankara,Etimesgut,Bağlıca,86972-1780,09-04-2023,4,155,8,15,Merkezi (Pay Ölçer),11,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu","8,000",Doğalgaz,Evet,"8,000",,,,,
533,Ankara,Çankaya,100. Yıl,25690-1298,06-04-2023,4,125,Yüksek Giriş,42,Merkezi,2,Eşyalı Değil,1,Betonarme,İkinci El,Boş,"1,050",Doğu,"9,750",Doğalgaz,Evet,"9,750",,,,,
534,Ankara,Keçiören,Bağlarbaşı,114617-443,06-04-2023,4,115,1,30,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50,"Güney, Doğu","7,000",Doğalgaz,,"7,000",,,,,
535,Ankara,Çankaya,Ayrancı,2603-4482,10-04-2023,5,160,Giriş Katı,37,Kombi,4,Eşyalı,1,Betonarme,İkinci El,Boş,500,"Güney, Batı","30,000",Doğalgaz,Evet,"15,500",,,,,
536,Ankara,Etimesgut,Atayurt,77293-4863,07-04-2023,3,94,Giriş Katı,10,Merkezi (Pay Ölçer),10,Eşyalı Değil,1,Betonarme,İkinci El,Boş,425,"Kuzey, Doğu","5,250",Doğalgaz,Evet,"5,250",,,,,
537,Ankara,Çankaya,Emek,76287-2070,06-04-2023,2,55,1,0,Kombi,4,Eşyalı Değil,1,Betonarme,Sıfır,Boş,300,"Doğu, Batı","15,000",Doğalgaz,Evet,"11,000",,,,,
538,Ankara,Çankaya,Birlik,3535-4324,08-04-2023,4,149,4,22,Merkezi,7,,2,Betonarme,İkinci El,Boş,"1,150",Güney,"30,000",Doğalgaz,Evet,"14,500",,,,,
539,Ankara,Çankaya,Üniversiteler,7677-4624,07-04-2023,2,80,Bahçe Katı,25,Merkezi,12,Eşyalı Değil,1,Betonarme,İkinci El,Boş,830,,,Doğalgaz,,"10,900","Ufuk Sitesi (Ankara, Çankaya, Üniversiteler)",,,,
540,Ankara,Çankaya,Emek,4209-2243,08-04-2023,3,80,Giriş Katı,40,Kombi,3,Eşyalı Değil,1,Betonarme,İkinci El,Boş,150,"Kuzey, Batı","20,000",Doğalgaz,Evet,"10,000",,,,,
