,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Aidat,Cephe,Yakıt Tipi,Yetkili Ofis,Rent,Tapu Durumu,Takas,Kira Getirisi,Site İçerisinde
85,Ankara,Çankaya,Metin Akkuş,36851-23407,12-04-2023,3 + 1,110 m2,Kot 1,18 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,"Güney, Doğu",Doğalgaz,Evet,1.235.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
86,Ankara,Etimesgut,Alsancak,135930-43,12-04-2023,3 + 1,155 m2,2. Kat,7 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,400 TL,"Güney, Batı",Doğalgaz,Evet,2.910.000 TL,Kat Mülkiyeti,Hayır,,
87,Ankara,Mamak,Durali Alıç,137162-5,12-04-2023,3 + 1,145 m2,2. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Doğu,Doğalgaz,Evet,1.570.000 TL,Kat Mülkiyeti,Evet,,
88,Ankara,Keçiören,Etlik,137123-1,13-04-2023,3 + 1,130 m2,En Üst Kat,21 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,,"Güney, Batı",Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Evet,,
89,Ankara,Pursaklar,Merkez,2545-7014,12-04-2023,3 + 1,130 m2,1. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,Güney,Doğalgaz,,1.635.000 TL,Kat Mülkiyeti,Hayır,,
90,Ankara,Etimesgut,Elvan,119882-3775,13-04-2023,3 + 1,130 m2,1. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,50 TL,"Kuzey, Doğu",Doğalgaz,Evet,1.799.000 TL,,Hayır,6.500 TL,
91,Ankara,Keçiören,Yükseltepe,132036-425,13-04-2023,4 + 1,205 m2,1. Kat,Sıfır Bina,Kombi,17 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,300 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.750.000 TL,Kat Mülkiyeti,Evet,18.000 TL,
92,Ankara,Sincan,Atatürk,133656-587,12-04-2023,3 + 1,125 m2,Ara Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,,1.750.000 TL,Kat Mülkiyeti,Hayır,,
93,Ankara,Çankaya,İşçi Blokları,112435-3786,13-04-2023,4 + 1,210 m2,6. Kat,10 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,750 TL,"Kuzey, Batı",Doğalgaz,Evet,7.950.000 TL,Kat İrtifakı,Hayır,16.000 TL,
94,Ankara,Gölbaşı,Taşpınar,129424-703,13-04-2023,2 + 1,106 m2,En Üst Kat,Sıfır Bina,Yerden Isıtma,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,150 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,3.600.000 TL,Kat Mülkiyeti,Evet,10.000 TL,
95,Ankara,Keçiören,Etlik,22454-2768,12-04-2023,4 + 1,195 m2,2. Kat,4 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,250 TL,"Kuzey, Doğu, Batı",Doğalgaz,Evet,3.250.000 TL,Kat Mülkiyeti,Evet,15.000 TL,
96,Ankara,Çankaya,Aşağı Öveçler,5733-6617,13-04-2023,3 + 1,130 m2,Yüksek Giriş,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Güney, Doğu",,Evet,1.975.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
97,Ankara,Sincan,Mareşal Çakmak,135894-19,13-04-2023,3 + 1,115 m2,4. Kat,23 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Kuzey, Batı",Doğalgaz,Evet,995.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,
98,Ankara,Mamak,Şahap Gürler,114589-652,13-04-2023,2 + 1,125 m2,Kot 1,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,50 TL,Batı,Doğalgaz,Evet,1.059.000 TL,Kat Mülkiyeti,Hayır,4.500 TL,
99,Ankara,Altındağ,Karapürçek,62044-4174,13-04-2023,3 + 1,150 m2,3. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,1.450.000 TL,Kat Mülkiyeti,Hayır,,
100,Ankara,Sincan,Malazgirt,99289-1426,13-04-2023,3 + 1,125 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,30 TL,"Güney, Doğu",Doğalgaz,Evet,919.000 TL,Kat Mülkiyeti,Evet,4.500 TL,
101,Ankara,Çankaya,Ata,10557-3465,13-04-2023,3 + 1,146 m2,1. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Mülk Sahibi,,"Güney, Batı",Doğalgaz,Evet,2.585.000 TL,Kat Mülkiyeti,Hayır,9.000 TL,
102,Ankara,Yenimahalle,Pamuklar,131239-300,13-04-2023,3 + 1,175 m2,7. Kat,5 Yaşında,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,2.550.000 TL,Kat Mülkiyeti,Evet,7.000 TL,
103,Ankara,Çankaya,Ayrancı,129272-444,13-04-2023,3 + 1,140 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,,"Güney, Batı",Doğalgaz,Evet,3.965.000 TL,Kat Mülkiyeti,Hayır,,
104,Ankara,Sincan,Menderes,131739-214,13-04-2023,4 + 1,170 m2,11. Kat,4 Yaşında,Merkezi (Pay Ölçer),11 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,2.250.000 TL,Kat Mülkiyeti,Hayır,6.500 TL,Evet (Site Adı Belirtilmemiş)
105,Ankara,Mamak,Şirintepe,132447-171,13-04-2023,2 + 1,95 m2,Yüksek Giriş,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,30 TL,"Güney, Batı",Doğalgaz,Evet,1.029.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
106,Ankara,Çankaya,Ata,9639-18926,13-04-2023,3 + 1,140 m2,3. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,75 TL,,Doğalgaz,Evet,3.100.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
107,Ankara,Çankaya,Aziziye,16814-6935,13-04-2023,2 + 1,70 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),4 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,Sıfır,Boş,11 TL,"Güney, Doğu",Doğalgaz,Evet,4.000.000 TL,Kat İrtifakı,Hayır,20.000 TL,
108,Ankara,Yenimahalle,Batı Sitesi,121320-414,13-04-2023,1 + 1,70 m2,6. Kat,4 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,600 TL,"Güney, Batı",,,2.250.000 TL,Kat Mülkiyeti,Evet,,Akropolis Residence
109,Ankara,Sincan,Plevne,120171-1125,12-04-2023,3 + 1,120 m2,2. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.200.000 TL,Kat Mülkiyeti,Evet,4.000 TL,
110,Ankara,Etimesgut,Elvan,32249-5743,13-04-2023,3 + 1,150 m2,4. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Doğu, Batı",Doğalgaz,Evet,1.975.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,
111,Ankara,Etimesgut,Atakent,15487-2632,13-04-2023,3 + 1,100 m2,Kot 1,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,50 TL,"Kuzey, Güney, Doğu",Doğalgaz,Evet,1.195.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
112,Ankara,Çankaya,Güvenevler,4367-5724,13-04-2023,3 + 1,196 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,100 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,6.150.000 TL,Kat Mülkiyeti,Hayır,20.000 TL,
113,Ankara,Mamak,Şahintepe,104775-4811,12-04-2023,5 + 1,240 m2,3. Kat,19 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Belirtilmemiş,70 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.549.000 TL,Kat Mülkiyeti,Evet,8.000 TL,
114,Ankara,Çankaya,Huzur,63021-7584,13-04-2023,2 + 1,120 m2,Yüksek Giriş,23 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,50 TL,"Güney, Doğu",Doğalgaz,Evet,2.150.000 TL,Kat Mülkiyeti,Hayır,9.000 TL,
115,Ankara,Altındağ,Feridun Çelik,130104-728,13-04-2023,3 + 1,140 m2,Kot 1,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,960.000 TL,Kat İrtifakı,Hayır,,
116,Ankara,Sincan,Pınarbaşı,136364-60,12-04-2023,3 + 1,115 m2,3. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Doğu, Batı",Doğalgaz,Evet,1.389.000 TL,Kat Mülkiyeti,Hayır,,
117,Ankara,Sincan,Fevzi Çakmak,102398-492,13-04-2023,2 + 1,100 m2,4. Kat,13 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,,"Güney, Doğu",Doğalgaz,,950.000 TL,Kat Mülkiyeti,Hayır,5.000 TL,
118,Ankara,Mamak,Türközü,7847-1721,13-04-2023,4 + 1,265 m2,2. Kat,8 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,2,Kagir,İkinci El,Mülk Sahibi,,"Güney, Batı",Doğalgaz,Evet,2.100.000 TL,Kat Mülkiyeti,Hayır,,
119,Ankara,Keçiören,Bağlarbaşı,40304-309,13-04-2023,3 + 1,130 m2,2. Kat,18 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,150 TL,Batı,Doğalgaz,Evet,1.600.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,Emniyet Sitesi
120,Ankara,Çankaya,Tınaztepe,72190-1354,13-04-2023,3 + 1,110 m2,En Üst Kat,50 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracılı,900 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.480 TL,,,6.000 TL,
121,Ankara,Keçiören,Aşağı Eğlence,113450-602,13-04-2023,3 + 1,138 m2,3. Kat,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Doğu",Doğalgaz,,2.100.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
122,Ankara,Sincan,Mustafa Kemal,133512-351,13-04-2023,3 + 1,138 m2,Ara Kat,3 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,,1.690.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
123,Ankara,Mamak,Fahri Korutürk,134058-71,13-04-2023,3 + 1,160 m2,9. Kat,5 Yaşında,Kombi,20 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,100 TL,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.850.000 TL,Kat Mülkiyeti,Hayır,10.000 TL,park
124,Ankara,Keçiören,Karakaya,136351-56,12-04-2023,3 + 1,130 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Kuzey, Güney, Batı",Doğalgaz,Evet,1.475.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
125,Ankara,Etimesgut,Ayyıldız,136890-18,13-04-2023,3 + 1,160 m2,4. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Doğu,Doğalgaz,Evet,2.989.000 TL,Kat Mülkiyeti,Evet,10.000 TL,
126,Ankara,Pursaklar,Mimar Sinan,65431-11558,13-04-2023,4 + 1,185 m2,8. Kat,3 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,,Doğalgaz,Evet,2.550.000 TL,Kat Mülkiyeti,Hayır,,
127,Ankara,Çankaya,Harbiye,14984-3981,13-04-2023,2 + 1,110 m2,Giriş Katı,28 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,50 TL,Doğu,Doğalgaz,Evet,1.429.000 TL,Kat Mülkiyeti,Hayır,8.000 TL,
128,Ankara,Çankaya,Keklik Pınarı,69567-1285,13-04-2023,3 + 1,120 m2,1. Kat,30 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,400 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.445.000 TL,Kat Mülkiyeti,Hayır,12.000 TL,
129,Ankara,Yenimahalle,Kardelen,136629-6,13-04-2023,3 + 1,110 m2,2. Kat,27 Yaşında,Kombi,5 Katlı,Uygun,,1,Betonarme,İkinci El,Kiracılı,120 TL,"Doğu, Batı",Doğalgaz,Evet,1.885.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
130,Ankara,Çankaya,Emek,2644-3801,13-04-2023,4 + 1,160 m2,3. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,250 TL,"Kuzey, Batı",,,6.750.000 TL,Kat Mülkiyeti,Hayır,20.000 TL,
131,Ankara,Keçiören,Karakaya,103562-86,13-04-2023,3 + 1,130 m2,Ara Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,1.650.000 TL,Kat Mülkiyeti,Hayır,,
132,Ankara,Mamak,Türközü,692546-1794,13-04-2023,2 + 1,105 m2,Kot 1,23 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,Evet,790.000 TL,Kat Mülkiyeti,Hayır,,
133,Ankara,Etimesgut,Elvan,16407-10302,13-04-2023,5 + 1,240 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu",Doğalgaz,Evet,2.150.000 TL,Kat Mülkiyeti,Hayır,7.000 TL,
134,Ankara,Çankaya,Alacaatlı,18865-3578,13-04-2023,4 + 1,216 m2,9. Kat,4 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,,,"Güney, Doğu",Doğalgaz,Evet,5.250.000 TL,Kat Mülkiyeti,Hayır,,
135,Ankara,Mamak,Durali Alıç,135950-92,13-04-2023,4 + 1,155 m2,1. Kat,5 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,"Güney, Doğu",Doğalgaz,,1.599.999 TL,Kat Mülkiyeti,Hayır,,
136,Ankara,Etimesgut,Piyade,133183-45,13-04-2023,3 + 1,125 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,30 TL,"Kuzey, Batı",Doğalgaz,Evet,1.625.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
137,Ankara,Çankaya,Metin Akkuş,39746-857,13-04-2023,3 + 1,125 m2,2. Kat,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,50 TL,"Güney, Doğu",Doğalgaz,,2.075.000 TL,,Hayır,7.500 TL,
138,Ankara,Çankaya,Şehit Cengiz Karaca,4180-8899,13-04-2023,3 + 1,130 m2,1. Kat,25 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,100 TL,"Güney, Batı",Doğalgaz,Evet,2.450.000 TL,Kat Mülkiyeti,Evet,12.000 TL,Demiryolcular Sitesi
139,Ankara,Sincan,Fevzi Çakmak,134873-57,12-04-2023,3 + 1,115 m2,4. Kat,Sıfır Bina,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,1.560.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
140,Ankara,Sincan,Tandoğan,130172-2589,13-04-2023,3 + 1,130 m2,1. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,Betonarme,Boş,30 TL,"Güney, Doğu",Doğalgaz,,1.289.000 TL,Kat Mülkiyeti,Hayır,5.500 TL,
141,Ankara,Sincan,Tandoğan,130361-285,13-04-2023,6 + 1,145 m2,4. Kat,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Mülk Sahibi,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,2.398.000 TL,,Hayır,,
142,Ankara,Mamak,Durali Alıç,121128-1916,13-04-2023,3 + 1,160 m2,4. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,Güney,Doğalgaz,Evet,3.050.000 TL,Kat Mülkiyeti,Hayır,,
143,Ankara,Pursaklar,Mimar Sinan,66650-649,13-04-2023,4 + 1,190 m2,1. Kat,4 Yaşında,Merkezi,13 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Doğalgaz,,2.885.000 TL,Kat Mülkiyeti,Hayır,,
144,Ankara,Çankaya,Yaşamkent,3044-3951,13-04-2023,4 + 1,216 m2,5. Kat,2 Yaşında,Merkezi (Pay Ölçer),36 Katlı,Uygun,Eşyalı Değil,3,,Sıfır,Boş,1.640 TL,"Kuzey, Güney, Doğu, Batı",,,8.800.000 TL,Kat Mülkiyeti,,,
145,Ankara,Çankaya,Çankaya,10601-1852,12-04-2023,3 + 1,125 m2,3. Kat,37 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,1.800 TL,"Kuzey, Güney, Doğu",Doğalgaz,Evet,3.500.000 TL,Kat Mülkiyeti,Hayır,17.500 TL,Evet (Site Adı Belirtilmemiş)
146,Ankara,Keçiören,Ovacık,119539-93,13-04-2023,4 + 1,210 m2,2. Kat,Sıfır Bina,Merkezi,20 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",Doğalgaz,Evet,4.250.000 TL,Kat Mülkiyeti,Evet,15.000 TL,
147,Ankara,Keçiören,Aşağı Eğlence,39672-9380,13-04-2023,3 + 1,130 m2,1. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,3.245.000 TL,Kat Mülkiyeti,Evet,,
148,Ankara,Sincan,Akşemsettin,133028-4,12-04-2023,3 + 1,135 m2,1. Kat,28 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,30 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,1.250.000 TL,Kat Mülkiyeti,Hayır,4.500 TL,
149,Ankara,Çankaya,Çamlıtepe,124908-143,12-04-2023,3 + 1,110 m2,3. Kat,36 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,50 TL,"Güney, Batı",Doğalgaz,Evet,1.550.000 TL,Kat Mülkiyeti,,7.500 TL,
150,Ankara,Keçiören,Karşıyaka,133298-196,12-04-2023,3 + 1,135 m2,1. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Güney, Batı",Doğalgaz,Evet,1.895.000 TL,Kat İrtifakı,Evet,,
151,Ankara,Etimesgut,Yeni Bağlıca,12890-5638,13-04-2023,4 + 1,243 m2,12. Kat,4 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,1.000 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,5.650.000 TL,Kat Mülkiyeti,Hayır,13.500 TL,
152,Ankara,Mamak,General Zeki Doğan,128501-665,13-04-2023,3 + 1,130 m2,2. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,50 TL,"Güney, Batı",Doğalgaz,,1.425.000 TL,Kat Mülkiyeti,Hayır,6.000 TL,
153,Ankara,Altındağ,Başpınar,111334-3525,13-04-2023,3 + 1,130 m2,5. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,1 TL,"Kuzey, Batı",Doğalgaz,Evet,1.725.000 TL,Kat İrtifakı,Evet,,
154,Ankara,Çankaya,Birlik,136366-4,13-04-2023,6 + 2,320 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,910 TL,"Güney, Doğu, Batı",Doğalgaz,,5.500.000 TL,,Hayır,,
155,Ankara,Etimesgut,Şeker,16744-19518,13-04-2023,3 + 1,125 m2,1. Kat,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,,"Kuzey, Doğu",Doğalgaz,Evet,1.760.000 TL,Kat Mülkiyeti,Hayır,,
156,Ankara,Keçiören,Kuşcağız,125509-14,13-04-2023,3 + 1,135 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,80 TL,"Güney, Doğu",Doğalgaz,Evet,1.350.000 TL,Kat Mülkiyeti,Hayır,4.000 TL,
157,Ankara,Etimesgut,Yeni Bağlıca,134299-41,13-04-2023,6 + 2,360 m2,,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,10.350.000 TL,Kat İrtifakı,,,
158,Ankara,Yenimahalle,Ata,53646-6943,13-04-2023,4 + 1,190 m2,21 ve üzeri,5 Yaşında,Yerden Isıtma,33 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,1.200 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,4.500.000 TL,Kat Mülkiyeti,Hayır,,
159,Ankara,Mamak,Şirintepe,120327-331,13-04-2023,4 + 1,145 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,30 TL,"Güney, Doğu",Doğalgaz,Evet,1.075.000 TL,Kat Mülkiyeti,Evet,,
160,Ankara,Çankaya,Erzurum,5934-3326,13-04-2023,3 + 1,125 m2,1. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,,1,,,Boş,60 TL,"Güney, Doğu, Batı",,Evet,2.100.000 TL,Kat Mülkiyeti,,7.000 TL,
161,Ankara,Yenimahalle,Çarşı,132929-26,12-04-2023,3 + 1,135 m2,Ara Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,70 TL,"Güney, Doğu, Batı",Doğalgaz,Evet,2.270.000 TL,Kat İrtifakı,Hayır,10.000 TL,
162,Ankara,Çankaya,Mürsel Uluç,41553-6808,13-04-2023,4 + 1,175 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,100 TL,,Doğalgaz,Evet,2.980.000 TL,Kat Mülkiyeti,Hayır,,
163,Ankara,Keçiören,Şenyuva,3202-1224,12-04-2023,5 + 2,350 m2,,18 Yaşında,Kombi,3 Katlı,Uygun,,3,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",Doğalgaz,Evet,4.450.000 TL,Kat Mülkiyeti,Hayır,12.500 TL,
164,Ankara,Keçiören,Hasköy,3473-1994,13-04-2023,3 + 1,125 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Batı",Doğalgaz,Evet,1.590.000 TL,Kat Mülkiyeti,Hayır,,
165,Ankara,Keçiören,Ovacık,135323-60,13-04-2023,4 + 1,205 m2,7. Kat,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,"Güney, Doğu",Doğalgaz,Evet,3.590.000 TL,Kat Mülkiyeti,Evet,12.000 TL,
166,Ankara,Mamak,Boğaziçi,122265-1081,13-04-2023,3 + 1,135 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,"Güney, Doğu",Doğalgaz,Evet,1.720.000 TL,Kat Mülkiyeti,Hayır,,
167,Ankara,Çankaya,Aydınlar,3341-18300,13-04-2023,2 + 1,95 m2,Kot 2,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,50 TL,Doğu,Doğalgaz,Evet,875.000 TL,Kat Mülkiyeti,Hayır,4.000 TL,
168,Ankara,Çankaya,Alacaatlı,132622-20,13-04-2023,5 + 3,521 m2,,10 Yaşında,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,,"Kuzey, Güney",Doğalgaz,Evet,22.900.000 TL,Kat Mülkiyeti,Hayır,,
