,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Cephe,Site İçerisinde,Kira Getirisi,Yakıt Tipi,Rent,Yetkili Ofis,Kapalı Alan M2,Açık Alan M2,Bina Sayısı,Depozito
5522,Ankara,Keçiören,Emrah,131073-224,11-03-2023,2 + 1,105 m2,Kot 2,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,929.000 TL,Evet,,,,
5523,Ankara,Altındağ,Başpınar,136559-10,10-04-2023,3 + 1,145 m2,Yüksek Giriş,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,Mülk Sahibi,Kat Mülkiyeti,30 TL,Evet,"Güney, Doğu",,,,1.315.000 TL,,,,,
5524,Ankara,Yenimahalle,Ostim OSB,37695-5929,13-04-2023,3 + 1,138 m2,8. Kat,11 Yaşında,Kombi,10 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,120 TL,Hayır,"Kuzey, Doğu",Sevgi Sitesi,,,1.950.000 TL,,,,,
5525,Ankara,Keçiören,Yeşiltepe,130429-161,09-03-2023,4 + 1,185 m2,Ara Kat,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,"Güney, Doğu",,1 TL,Doğalgaz,2.250.000 TL,Evet,,,,
5526,Ankara,Etimesgut,Bağlıca,102968-2476,10-04-2023,5 + 1,850 m2,Bahçe Katı,Sıfır Bina,Yerden Isıtma,3 Katlı,Uygun,Eşyalı Değil,4,,,Boş,Kat Mülkiyeti,1 TL,Hayır,"Kuzey, Güney, Doğu, Batı",Koru Konfor,,,20.000.000 TL,,,,,
5527,Ankara,Çankaya,Yukarı Bahçelievler,6792-3968,21-03-2023,4 + 1,250 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,150 TL,Hayır,Kuzey,,25.000 TL,Doğalgaz,8.150.000 TL,Evet,,,,
5528,Ankara,Mamak,Mutlu,133073-143,13-03-2023,3 + 1,125 m2,2. Kat,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,75 TL,Hayır,"Güney, Doğu",,,Doğalgaz,1.560.000 TL,Evet,,,,
5529,Ankara,Altındağ,Başpınar,134634-76,07-04-2023,3 + 1,145 m2,Yüksek Giriş,5 Yaşında,Kombi,5 Katlı,Uygun,,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,60 TL,Hayır,"Güney, Batı",,5.000 TL,Doğalgaz,1.310.000 TL,Evet,,,,
5530,Ankara,Keçiören,Bademlik,113450-580,27-02-2023,4 + 1,200 m2,3. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Batı",,7.500 TL,Doğalgaz,2.400.000 TL,Evet,,,,
5531,Ankara,Etimesgut,Piyade,109341-1246,14-04-2023,3 + 1,125 m2,1. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,1.345.000 TL,Evet,,,,
5532,Ankara,Yenimahalle,Pamuklar,31522-13531,11-04-2023,4 + 1,220 m2,10. Kat,7 Yaşında,Kombi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,,200 TL,Evet,"Kuzey, Güney, Batı",,7.500 TL,Doğalgaz,2.650.000 TL,Evet,,,,
5533,Ankara,Etimesgut,Yeşilova,135930-16,04-03-2023,5 + 1,270 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,5,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,11.250.000 TL,Evet,,,,
5534,Ankara,Mamak,Ekin,135941-50,22-02-2023,3 + 1,120 m2,3. Kat,12 Yaşında,Klima,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,3.500 TL,Doğalgaz,1.020.000 TL,Evet,,,,
5535,Ankara,Sincan,Saraycık,66908-438,14-04-2023,4 + 1,178 m2,5. Kat,Sıfır Bina,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,,,2.970.000 TL,,,,,
5536,Ankara,Keçiören,Şehit Kubilay,130985-124,03-03-2023,3 + 1,140 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Evet,"Güney, Doğu",,7.000 TL,Doğalgaz,1.595.000 TL,Evet,,,,
5537,Ankara,Etimesgut,Topçu,131512-310,11-04-2023,6 + 1,350 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,7.500 TL,Doğalgaz,2.575.000 TL,Evet,,,,
5538,Ankara,Sincan,Tandoğan,135187-44,31-03-2023,3 + 1,125 m2,2. Kat,Sıfır Bina,Belirtilmemiş,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,"Kuzey, Doğu",,5.000 TL,,1.399.000 TL,Evet,,,,
5539,Ankara,Etimesgut,Bağlıca,28888-991,15-02-2023,4 + 1,250 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,9.949.000 TL,Evet,,,,
5540,Ankara,Mamak,Kazım Orbay,692546-1763,28-02-2023,3 + 1,130 m2,2. Kat,12 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,100 TL,Hayır,Doğu,,5.250 TL,Doğalgaz,1.950.000 TL,Evet,,,,
5541,Ankara,Altındağ,Güneşevler,24202-1379,12-03-2023,5 + 1,250 m2,4. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Batı",,,Doğalgaz,3.700.000 TL,Evet,,,,
5542,Ankara,Mamak,Durali Alıç,128870-223,11-04-2023,3 + 1,145 m2,3. Kat,3 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,Doğalgaz,1.700.000 TL,Evet,,,,
5543,Ankara,Sincan,Mustafa Kemal,134873-9,11-04-2023,4 + 1,165 m2,2. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,,2.350.000 TL,,,,,
5544,Ankara,Etimesgut,Bağlıca,2626-10080,10-03-2023,5 + 2,350 m2,,6 Yaşında,Kombi,4 Katlı,Uygun,,4,,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,15.000 TL,,7.650.000 TL,,,,,
5545,Ankara,Gölbaşı,Bahçelievler,28355-200,05-04-2023,2 + 1,105 m2,Giriş Katı,Sıfır Bina,Kombi,3 Katlı,Uygun değil,,1,,,Boş,,150 TL,Hayır,"Güney, Doğu",,7.000 TL,,1.770.000 TL,Evet,,,,
5546,Ankara,Gölbaşı,Gökçehüyük,5438-24331,14-04-2023,2 + 1,120 m2,,Sıfır Bina,Soba,1 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,1.219.000 TL,,,,,
5547,Ankara,Çankaya,Yukarı Bahçelievler,35345-2786,12-04-2023,3 + 1,120 m2,3. Kat,30 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,2.000 TL,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,2.500.000 TL,Evet,,,,
5548,Ankara,Çankaya,Kırkkonaklar,121565-89,10-04-2023,3 + 1,130 m2,Yüksek Giriş,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,100 TL,Hayır,"Güney, Batı",,3.600 TL,Doğalgaz,2.500.000 TL,Evet,,,,
5549,Ankara,Çankaya,Şehit Cevdet Özdemir,131834-66,01-04-2023,3 + 1,130 m2,Giriş Katı,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,100 TL,Hayır,Güney,,,,1.549.000 TL,,,,,
5550,Ankara,Çankaya,Ayrancı,6171-6530,22-03-2023,3 + 1,130 m2,2. Kat,45 Yaşında,Merkezi,4 Katlı,Uygun,,1,,,Boş,,800 TL,,Güney,,10.000 TL,,3.100.000 TL,Evet,,,,
5551,Ankara,Çankaya,Alacaatlı,39085-5109,11-04-2023,1 + 0,55 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),23 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,370 TL,Hayır,,Yaşam Kule Konutları,,,2.050.000 TL,Evet,,,,
5552,Ankara,Mamak,Şirintepe,109633-745,25-01-2023,3 + 1,130 m2,9. Kat,1 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,2.600.000 TL,Evet,,,,
5553,Ankara,Kızılcahamam,Akçay,41751-40,29-03-2023,6 + 2,320 m2,,8 Yaşında,Soba,2 Katlı,Uygun,,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,1 TL,,"Kuzey, Güney, Doğu, Batı",,6.000 TL,Kömür-Odun,4.400.000 TL,Evet,,,,
5554,Ankara,Yenimahalle,İlkyerleşim,4932-2749,13-04-2023,3 + 1,140 m2,2. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,150 TL,Hayır,"Kuzey, Güney",,3.000 TL,Doğalgaz,3.000.000 TL,Evet,,,,
5555,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,54047-1477,07-03-2023,5 + 2,450 m2,,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,,,Kat Mülkiyeti,,Evet,Güney,,40.000 TL,Doğalgaz,9.500.000 TL,Evet,,,,
5556,Ankara,Polatlı,İstiklal,54400-5229,12-04-2023,3 + 1,145 m2,1. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,30 TL,Evet,"Kuzey, Güney, Doğu",,,Doğalgaz,1.275.000 TL,Evet,,,,
5557,Ankara,Mamak,Misket,111653-1351,13-04-2023,2 + 1,100 m2,Kot 2,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,40 TL,Hayır,"Güney, Doğu",,,,789.000 TL,,,,,
5558,Ankara,Mamak,Mutlu,34109-4305,01-03-2023,3 + 1,135 m2,1. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,Güney,,,Doğalgaz,1.290.000 TL,Evet,,,,
5559,Ankara,Keçiören,Kamil Ocak,104762-1376,14-02-2023,4 + 1,160 m2,Ara Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Evet,"Güney, Doğu",,7.000 TL,Doğalgaz,2.389.000 TL,Evet,,,,
5560,Ankara,Çankaya,Gökkuşağı,4110-2533,13-04-2023,4 + 1,165 m2,Kot 1,14 Yaşında,Kombi,4 Katlı,Uygun,,2,,,Mülk Sahibi,Kat İrtifakı,150 TL,,"Güney, Batı",,11.000 TL,Doğalgaz,2.750.000 TL,Evet,,,,
5561,Ankara,Etimesgut,Şeker,81610-7197,14-04-2023,5 + 1,280 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,2.150.000 TL,Evet,,,,
5562,Ankara,Mamak,Şirintepe,121892-1176,09-04-2023,3 + 1,140 m2,Kot 1,Sıfır Bina,Kombi,11 Katlı,Uygun,,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,"Güney, Doğu, Batı",,,Doğalgaz,1.550.000 TL,Evet,,,,
5563,Ankara,Çankaya,Mürsel Uluç,5235-9330,12-04-2023,2 + 1,80 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,"Güney, Doğu",,8.000 TL,Doğalgaz,2.900.000 TL,Evet,,,,
5564,Ankara,Çankaya,Murat,117522-206,03-04-2023,3 + 1,125 m2,Ara Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,25 TL,,,,,,1.650.000 TL,Evet,,,,
5565,Ankara,Mamak,Çağlayan,126096-774,09-04-2023,3 + 1,125 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu",,,Doğalgaz,1.150.000 TL,Evet,,,,
5566,Ankara,Çankaya,Beytepe,88358-930,18-02-2023,4 + 1,229 m2,21 ve üzeri,Sıfır Bina,Merkezi,33 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Kiracılı,Kat İrtifakı,,Hayır,"Kuzey, Batı",,10.000 TL,Doğalgaz,7.700.000 TL,Evet,,,,
5567,Ankara,Mamak,Bahçelerüstü,123094-1313,13-04-2023,3 + 1,120 m2,Kot 1,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,Güney,,,Doğalgaz,885.000 TL,Evet,,,,
5568,Ankara,Çankaya,Mürsel Uluç,7090-7818,10-04-2023,1 + 1,55 m2,Giriş Katı,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,150 TL,Hayır,Kuzey,,,,1.500.000 TL,,,,,
5569,Ankara,Çankaya,İlkadım,40002-2073,07-04-2023,2 + 1,100 m2,2. Kat,25 Yaşında,Merkezi,15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,1.000 TL,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,2.975.000 TL,Evet,,,,
5570,Ankara,Keçiören,Ayvalı,56045-5501,02-04-2023,3 + 1,110 m2,Kot 1,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,,Doğalgaz,1.295.000 TL,,,,,
5571,Ankara,Etimesgut,Bağlıca,92647-2932,07-04-2023,4 + 1,190 m2,9. Kat,3 Yaşında,Yerden Isıtma,10 Katlı,Uygun,,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,,,4.730.000 TL,,,,,
5572,Ankara,Keçiören,Karakaya,101486-1979,09-04-2023,3 + 1,145 m2,Ara Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Evet,"Güney, Doğu, Batı",,7.000 TL,Doğalgaz,2.250.000 TL,Evet,,,,
5573,Ankara,Sincan,Selçuklu,117162-552,18-03-2023,5 + 1,260 m2,4. Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu",,,Doğalgaz,1.750.000 TL,Evet,,,,
5574,Ankara,Keçiören,Aşağı Eğlence,121706-335,09-03-2023,3 + 1,135 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,Doğalgaz,2.250.000 TL,,,,,
5575,Ankara,Yenimahalle,Kentkoop,1442-10129,05-04-2023,5 + 1,200 m2,,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Batı",,,Doğalgaz,4.500.000 TL,Evet,,,,
5576,Ankara,Çankaya,Harbiye,75968-1344,28-03-2023,3 + 1,115 m2,Kot 2,30 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,,,,,5.500 TL,Doğalgaz,1.750.000 TL,Evet,,,,
5577,Ankara,Çankaya,Seyranbağları,10487-3947,12-04-2023,2 + 1,90 m2,2. Kat,36 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Evet,"Güney, Doğu, Batı",,8.000 TL,Doğalgaz,1.850.000 TL,Evet,,,,
5578,Ankara,Keçiören,Adnan Menderes,124579-99,04-04-2023,3 + 1,130 m2,1. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,,,Doğalgaz,1.325.000 TL,Evet,,,,
5579,Ankara,Mamak,Mutlu,131032-80,01-03-2023,2 + 1,100 m2,En Üst Kat,2 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,Kat İrtifakı,,Hayır,,,,Doğalgaz,1.250.000 TL,Evet,,,,
5580,Ankara,Keçiören,Osmangazi,24371-339,27-02-2023,3 + 1,130 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu",,5.000 TL,Doğalgaz,1.130.000 TL,Evet,,,,
5581,Ankara,Keçiören,Etlik,91870-751,16-02-2023,4 + 1,190 m2,6. Kat,4 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,100 TL,Evet,"Kuzey, Güney, Doğu, Batı",Evet (Site Adı Belirtilmemiş),,,2.230.000 TL,,,,,
5582,Ankara,Çankaya,Yukarı Bahçelievler,4459-1884,27-03-2023,3 + 1,135 m2,3. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,,"Güney, Doğu, Batı",,7.000 TL,Doğalgaz,3.500.000 TL,Evet,,,,
5583,Ankara,Keçiören,Ovacık,127889-816,12-03-2023,4 + 1,215 m2,12. Kat,1 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,2,,,Mülk Sahibi,Kat Mülkiyeti,350 TL,Evet,"Güney, Doğu, Batı",Evet (Site Adı Belirtilmemiş),,,4.589.000 TL,,,,,
5584,Ankara,Mamak,Bahçelerüstü,105502-1645,01-03-2023,3 + 1,125 m2,1. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,Doğu,,5.000 TL,Doğalgaz,1.650.000 TL,Evet,,,,
5585,Ankara,Keçiören,Atapark,122493-1402,16-02-2023,4 + 1,195 m2,5. Kat,4 Yaşında,Merkezi (Pay Ölçer),18 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",Gümüş Şehir Sitesi,,Doğalgaz,3.215.000 TL,Evet,,,,
5586,Ankara,Keçiören,Etlik,111176-1549,10-04-2023,3 + 1,135 m2,1. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Boş,,50 TL,Evet,"Güney, Doğu, Batı",,5.000 TL,Doğalgaz,2.299.000 TL,Evet,,,,
5587,Ankara,Etimesgut,Piyade,95979-1127,17-02-2023,3 + 1,180 m2,1. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,4.000 TL,Doğalgaz,1.800.000 TL,Evet,,,,
5588,Ankara,Keçiören,Şenlik,14431-10436,13-04-2023,3 + 1,130 m2,Yüksek Giriş,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Doğu,,,Doğalgaz,1.549.000 TL,Evet,,,,
5589,Ankara,Çankaya,Şehit Cevdet Özdemir,119034-467,14-03-2023,3 + 1,135 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Kuzey, Doğu",,,Doğalgaz,2.000.000 TL,Evet,,,,
5590,Ankara,Çankaya,Mutlukent,130641-258,07-04-2023,7 + 2,1.500 m2,,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,7,,,Mülk Sahibi,Kat Mülkiyeti,,Hayır,"Kuzey, Güney, Doğu, Batı",,,,60.000.000 TL,,,,,
5591,Ankara,Keçiören,Ufuktepe,121676-385,01-03-2023,4 + 1,210 m2,En Üst Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,50 TL,Hayır,"Güney, Doğu, Batı",,6.000 TL,Doğalgaz,1.690.000 TL,Evet,,,,
5592,Ankara,Çankaya,Birlik,9609-4120,11-03-2023,4 + 1,200 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,150 TL,Evet,"Kuzey, Doğu, Batı",,9.000 TL,Doğalgaz,2.600.000 TL,,,,,
5593,Ankara,Mamak,Şahintepe,110339-1020,21-03-2023,3 + 1,120 m2,3. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,20 TL,Evet,"Güney, Batı",,,,985.000 TL,,,,,
5594,Ankara,Çankaya,Yukarı Bahçelievler,28250-2416,06-02-2023,3 + 1,120 m2,En Üst Kat,1 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,150 TL,Evet,"Kuzey, Güney, Doğu",,12.000 TL,Doğalgaz,4.600.000 TL,Evet,,,,
5595,Ankara,Çubuk,Yıldırım Beyazıt,135417-36,13-03-2023,3 + 1,110 m2,Yüksek Giriş,15 Yaşında,Kombi,5 Katlı,Bilinmiyor,Eşyalı Değil,1,,İkinci El,Mülk Sahibi,,,Hayır,,,,Doğalgaz,740.000 TL,Evet,,,,
5596,Ankara,Çubuk,Aşağıçavundur,135454-13,10-04-2023,3 + 1,200 m2,Villa Katı,Sıfır Bina,Soba,2 Katlı,Uygun değil,Eşyalı Değil,1,Ahşap,Sıfır,Boş,,,Evet,"Güney, Doğu, Batı",,,Kömür-Odun,1.200.000 TL,,,,,
5597,Ankara,Gölbaşı,Seğmenler,85037-1073,04-04-2023,3 + 1,125 m2,Yüksek Giriş,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,,Hayır,"Kuzey, Doğu, Batı",,,,1.990.000 TL,,,,,
5598,Ankara,Etimesgut,Oğuzlar,113388-1812,11-04-2023,3 + 1,110 m2,Yüksek Giriş,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,200 TL,Evet,"Kuzey, Güney",,6.000 TL,Doğalgaz,1.369.000 TL,Evet,,,,
5599,Ankara,Keçiören,Etlik,1955-7114,08-04-2023,3 + 1,130 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,"Güney, Batı",,10.000 TL,Doğalgaz,2.059.000 TL,Evet,,,,
5600,Ankara,Çankaya,Çiğdem,5554-4642,12-04-2023,4 + 1,195 m2,6. Kat,20 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,1.200 TL,Hayır,"Güney, Doğu, Batı",,15.000 TL,Doğalgaz,5.100.000 TL,Evet,,,,
5601,Ankara,Etimesgut,Bağlıca,97366-1335,28-02-2023,4 + 1,190 m2,Ara Kat,2 Yaşında,Yerden Isıtma,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,"Güney, Doğu, Batı",,12.000 TL,Doğalgaz,3.650.000 TL,Evet,,,,
5602,Ankara,Keçiören,19 Mayıs,111549-1121,28-03-2023,3 + 1,120 m2,En Üst Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,,Hayır,,,,Doğalgaz,1.295.000 TL,Evet,,,,
5603,Ankara,Gölbaşı,Gökçehüyük,14976-3441,09-03-2023,1 + 1,80 m2,,Sıfır Bina,Soba,1 Katlı,Uygun değil,Eşyalı Değil,1,Çelik,Sıfır,Boş,Arsa,100 TL,Hayır,"Kuzey, Güney, Doğu, Batı",,,Elektrik,720.000 TL,Evet,,,,
5604,Ankara,Yenimahalle,Gazi,118478-499,13-04-2023,2 + 1,80 m2,Ara Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,50 TL,Hayır,"Kuzey, Doğu",,6.500 TL,Doğalgaz,2.600.000 TL,Evet,,,,
5605,Ankara,Etimesgut,Yeni Bağlıca,128097-94,31-03-2023,4 + 1,380 m2,,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,,,Boş,Kat İrtifakı,,Hayır,"Kuzey, Güney, Doğu, Batı",,,,9.500.000 TL,,,,,
