,City,District,Neighborhood,İlan no,Son Güncelleme Tarihi,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Takas,Cephe,Kira Getirisi,Yakıt Tipi,Yetkili Ofis,Rent,Aidat,Site İçerisinde,Depozito
2011,Ankara,Çankaya,Ayrancı,5472-1076,07-04-2023,3 + 1,125 m2,2. Kat,40 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",7.500 TL,Doğalgaz,,2.600.000 TL,1.150 TL,,
2012,Ankara,Çankaya,Yukarı Dikmen,106043-166,20-02-2023,3 + 1,140 m2,5. Kat,15 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",14.000 TL,Doğalgaz,Evet,5.299.000 TL,3.000 TL,"Terasevler Sitesi (Ankara, Çankaya, Yukarı Dikmen)",
2013,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,32722-3568,10-04-2023,4 + 2,350 m2,,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Boş,Kat Mülkiyeti,Hayır,,,,,17.000.000 TL,,Orun Villaları Sitesi,
2014,Ankara,Çankaya,Mustafa Kemal,49545-3514,06-04-2023,3 + 1,140 m2,12. Kat,16 Yaşında,Merkezi,15 Katlı,Uygun değil,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu, Batı",,,,3.950.000 TL,,Evet (Site Adı Belirtilmemiş),
2015,Ankara,Çankaya,Cevizlidere,4110-2542,13-04-2023,3 + 1,140 m2,3. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracılı,Kat Mülkiyeti,Hayır,Batı,,Doğalgaz,Evet,2.850.000 TL,150 TL,,
2016,Ankara,Sincan,Atatürk,128082-1184,08-04-2023,3 + 1,145 m2,2. Kat,12 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Doğu",,Doğalgaz,Evet,1.750.000 TL,,,
2017,Ankara,Yenimahalle,Çarşı,5837-5806,11-04-2023,2 + 1,100 m2,Giriş Katı,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Doğu, Batı",,Doğalgaz,Evet,1.800.000 TL,,,
2018,Ankara,Çankaya,Hilal,95616-222,28-03-2023,4 + 1,165 m2,Ara Kat,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,"Kuzey, Doğu, Batı",10.000 TL,Doğalgaz,,5.100.000 TL,150 TL,,
2019,Ankara,Çankaya,Çukurambar,28250-2557,16-02-2023,3 + 1,150 m2,6. Kat,19 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Evet,"Güney, Doğu",9.000 TL,Doğalgaz,Evet,4.980.000 TL,250 TL,,
2020,Ankara,Çubuk,Yavuzselim,117360-110,07-04-2023,5 + 1,250 m2,En Üst Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,"Güney, Batı",2.500 TL,Doğalgaz,Evet,1.550.000 TL,150 TL,,
2021,Ankara,Mamak,Cengizhan,125989-2313,11-04-2023,3 + 1,115 m2,1. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",,Doğalgaz,Evet,1.849.000 TL,,,
2022,Ankara,Keçiören,Etlik,121003-2282,14-04-2023,3 + 1,130 m2,3. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Batı",7.500 TL,Doğalgaz,Evet,1.850.000 TL,100 TL,,
2023,Ankara,Etimesgut,Atakent,113388-1803,12-04-2023,3 + 1,105 m2,Giriş Katı,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu",6.000 TL,Doğalgaz,Evet,1.195.000 TL,50 TL,,
2024,Ankara,Pursaklar,Mimar Sinan,65431-11544,11-04-2023,3 + 1,155 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,,,Doğalgaz,Evet,2.300.000 TL,,,
2025,Ankara,Keçiören,Etlik,16354-23765,09-04-2023,3 + 1,135 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Kuzey, Güney, Doğu, Batı",8.000 TL,Doğalgaz,Evet,1.980.000 TL,,,
2026,Ankara,Çankaya,Kavaklıdere,58419-3451,10-04-2023,2 + 1,95 m2,3. Kat,45 Yaşında,Merkezi,5 Katlı,Uygun,,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Evet,"Kuzey, Güney",8.000 TL,Doğalgaz,Evet,1.900.000 TL,1.450 TL,,
2027,Ankara,Çankaya,Beytepe,8316-3359,10-04-2023,5 + 1,558 m2,Bahçe Katı,Sıfır Bina,Yerden Isıtma,5 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,,Kat Mülkiyeti,Hayır,,45.000 TL,Doğalgaz,Evet,20.000.000 TL,,,
2028,Ankara,Keçiören,Kuşcağız,111476-794,12-04-2023,5 + 1,220 m2,3. Kat,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Batı",1.700 TL,Doğalgaz,Evet,2.500.000 TL,60 TL,,
2029,Ankara,Yenimahalle,Burç,110093-490,10-04-2023,3 + 1,140 m2,4. Kat,20 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu, Batı",,Doğalgaz,Evet,1.500.000 TL,10 TL,,
2030,Ankara,Çankaya,Seyranbağları,56007-2772,13-04-2023,3 + 1,110 m2,3. Kat,31 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Batı",,,,1.650.000 TL,50 TL,,
2031,Ankara,Yenimahalle,Özevler,33697-3935,13-03-2023,3 + 1,180 m2,5. Kat,11 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Güney,1 TL,Doğalgaz,Evet,2.550.000 TL,100 TL,,
2032,Ankara,Keçiören,Şehit Kubilay,1457-3322,09-04-2023,3 + 1,125 m2,1. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Kuzey, Güney, Doğu, Batı",7.000 TL,Doğalgaz,Evet,2.000.000 TL,,,
2033,Ankara,Çankaya,Kırkkonaklar,1920-1778,10-04-2023,4 + 1,130 m2,Giriş Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",,Doğalgaz,Evet,1.950.000 TL,200 TL,,
2034,Ankara,Çankaya,Aşıkpaşa,3191-10772,13-04-2023,6 + 1,500 m2,En Üst Kat,23 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,4,,,Boş,Kat İrtifakı,Evet,"Güney, Doğu, Batı",15.000 TL,,Evet,2.950.000 TL,1 TL,,
2035,Ankara,Yenimahalle,Turgut Özal,61626-785,28-03-2023,3 + 1,145 m2,7. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Batı",,,,3.850.000 TL,,Evet (Site Adı Belirtilmemiş),
2036,Ankara,Keçiören,Basınevleri,692549-1684,31-03-2023,3 + 1,125 m2,Ara Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu",5.000 TL,Doğalgaz,Evet,1.385.000 TL,50 TL,,
2037,Ankara,Çankaya,Koru,6135-5480,07-03-2023,3 + 1,110 m2,2. Kat,16 Yaşında,Merkezi,11 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",10.000 TL,Doğalgaz,Evet,3.375.000 TL,1.650 TL,Oyak 10 Konut Sitesi,
2038,Ankara,Etimesgut,Turkuaz,36215-510,07-04-2023,2 + 1,95 m2,5. Kat,12 Yaşında,Merkezi,10 Katlı,Uygun,,1,Betonarme,İkinci El,Kiracılı,,,,,Doğalgaz,,1.550.000 TL,,,
2039,Ankara,Altındağ,Karapürçek,133292-182,14-04-2023,3 + 1,140 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Evet,Batı,4.000 TL,Doğalgaz,Evet,1.850.000 TL,40 TL,,
2040,Ankara,Mamak,Saimekadın,121228-764,07-04-2023,3 + 1,110 m2,3. Kat,26 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,Güney,,,,1.220.000 TL,50 TL,,
2041,Ankara,Çankaya,Büyükesat,2412-2796,06-04-2023,3 + 1,110 m2,Kot 2,28 Yaşında,Merkezi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",6.000 TL,Doğalgaz,Evet,1.750.000 TL,620 TL,,
2042,Ankara,Çankaya,Çiğdem,115933-356,25-03-2023,5 + 1,380 m2,En Üst Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,Mülk Sahibi,Kat Mülkiyeti,,"Güney, Doğu, Batı",10.000 TL,Doğalgaz,,6.500.000 TL,150 TL,,
2043,Ankara,Çankaya,Güzeltepe,13712-2094,21-03-2023,3 + 1,115 m2,3. Kat,55 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu",5.500 TL,Doğalgaz,Evet,3.500.000 TL,950 TL,,
2044,Ankara,Altındağ,Aydınlıkevler,123227-416,29-03-2023,2 + 1,90 m2,Yüksek Giriş,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Doğu",3.000 TL,Doğalgaz,Evet,1.800.000 TL,50 TL,,
2045,Ankara,Sincan,Malazgirt,13848-4149,01-04-2023,3 + 1,115 m2,3. Kat,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,"Kuzey, Batı",,,,1.090.000 TL,,Levent Sitesi,
2046,Ankara,Çankaya,Bahçelievler,56844-977,04-04-2023,3 + 1,125 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,Hayır,"Güney, Doğu",,Doğalgaz,Evet,3.750.000 TL,,,
2047,Ankara,Mamak,Tuzluçayır,109633-858,28-03-2023,3 + 1,110 m2,2. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Batı",,Doğalgaz,Evet,1.285.000 TL,,,
2048,Ankara,Çankaya,Kırkkonaklar,18887-7474,26-03-2023,3 + 1,155 m2,2. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,2,,,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",,,,3.750.000 TL,,Parksıde Konutları,
2049,Ankara,Gölbaşı,Kızılcaşar,4333-2204,12-03-2023,5 + 2,350 m2,,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",25.000 TL,Doğalgaz,Evet,10.800.000 TL,,tek,
2050,Ankara,Etimesgut,Atakent,1493-12964,12-04-2023,3 + 1,110 m2,3. Kat,23 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,Güney,4.000 TL,Doğalgaz,Evet,1.500.000 TL,300 TL,,
2051,Ankara,Çankaya,Çamlıtepe,8168-2486,07-04-2023,2 + 1,95 m2,2. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,"Güney, Batı",5.000 TL,Doğalgaz,,1.500.000 TL,70 TL,,
2052,Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,40409-4216,13-04-2023,5 + 2,400 m2,,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu, Batı",35.000 TL,Doğalgaz,Evet,12.500.000 TL,,Ata Bilge Sitesi,
2053,Ankara,Gölbaşı,Seğmenler,13876-161,13-04-2023,1 + 1,60 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,1,,,Boş,Kat İrtifakı,Hayır,Güney,,,,1.420.000 TL,,,
2054,Ankara,Gölbaşı,Gökçehüyük,14976-3501,12-04-2023,1 + 1,45 m2,,1 Yaşında,Soba,1 Katlı,Uygun değil,Eşyalı,1,Betonarme,İkinci El,Boş,,,Güney,,Kömür-Odun,Evet,800.000 TL,150 TL,,
2055,Ankara,Keçiören,Köşk,36667-279,15-03-2023,3 + 1,120 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",3.000 TL,Doğalgaz,Evet,825.000 TL,,,
2056,Ankara,Etimesgut,Yeni Bağlıca,128158-456,31-03-2023,3 + 1,145 m2,4. Kat,5 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Doğu",10.000 TL,Doğalgaz,,3.250.000 TL,400 TL,,
2057,Ankara,Yenimahalle,Gazi,118478-497,14-04-2023,3 + 1,160 m2,En Üst Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",10.000 TL,Doğalgaz,Evet,3.625.000 TL,100 TL,,
2058,Ankara,Keçiören,Ayvalı,56586-3301,08-04-2023,3 + 1,165 m2,4. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracılı,Kat İrtifakı,Hayır,"Güney, Doğu",,Doğalgaz,Evet,1.699.000 TL,,,
2059,Ankara,Çankaya,Seyranbağları,36347-1450,30-03-2023,3 + 1,140 m2,1. Kat,50 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Boş,Kat Mülkiyeti,,,7.000 TL,Doğalgaz,,1.435.000 TL,100 TL,,
2060,Ankara,Yenimahalle,Ergazi,128361-97,22-03-2023,1 + 1,60 m2,Giriş Katı,3 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,1,,,Kiracılı,Kat Mülkiyeti,Hayır,Kuzey,,,,1.850.000 TL,700 TL,Gala Batıkent,
2061,Ankara,Altındağ,Güneşevler,66809-392,02-03-2023,3 + 1,135 m2,2. Kat,4 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",3.500 TL,Doğalgaz,Evet,1.950.000 TL,,,
2062,Ankara,Sincan,Gökçek,66658-1312,13-04-2023,4 + 1,165 m2,9. Kat,Sıfır Bina,Yerden Isıtma,15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Evet,"Kuzey, Doğu",13.000 TL,Doğalgaz,,2.710.000 TL,,"Esila Konutları (Ankara, Etimesgut, Ahi Mesut)",
2063,Ankara,Polatlı,Şehitlik,54400-5242,11-04-2023,3 + 1,130 m2,1. Kat,15 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Kuzey, Batı",,Doğalgaz,Evet,1.050.000 TL,,,
2064,Ankara,Keçiören,Etlik,131107-387,06-04-2023,4 + 1,185 m2,1. Kat,11 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu, Batı",10.000 TL,Doğalgaz,Evet,2.789.000 TL,,,
2065,Ankara,Çankaya,İlkadım,39746-876,06-04-2023,3 + 1,120 m2,Yüksek Giriş,29 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",10.000 TL,Doğalgaz,Evet,2.300.000 TL,100 TL,,
2066,Ankara,Gölbaşı,İncek,129424-683,05-04-2023,1 + 1,52 m2,1. Kat,Sıfır Bina,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat İrtifakı,Hayır,"Güney, Batı",,,,1.600.000 TL,,,
2067,Ankara,Keçiören,Yükseltepe,5116-857,05-04-2023,3 + 1,135 m2,4. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Doğu, Batı",7.500 TL,Doğalgaz,Evet,1.695.000 TL,70 TL,,
2068,Ankara,Çankaya,Beytepe,39085-5100,03-04-2023,5 + 1,320 m2,7. Kat,7 Yaşında,Yerden Isıtma,27 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",,Doğalgaz,Evet,14.750.000 TL,1.500 TL,Allora Beytepe Evleri,
2069,Ankara,Mamak,Fahri Korutürk,134574-147,03-04-2023,3 + 1,120 m2,Kot 1,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Batı",,Doğalgaz,Evet,1.100.000 TL,,,
2070,Ankara,Altındağ,Güneşevler,130641-285,03-04-2023,5 + 1,260 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,,3,,Sıfır,Boş,Kat Mülkiyeti,Evet,"Kuzey, Doğu",,,Evet,2.950.000 TL,,,
2071,Ankara,Sincan,Mustafa Kemal,131739-204,06-04-2023,4 + 1,160 m2,Yüksek Giriş,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",5.500 TL,Doğalgaz,Evet,1.599.000 TL,,,
2072,Ankara,Mamak,Mehtap,133394-182,01-04-2023,3 + 1,140 m2,3. Kat,6 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Doğu",7.500 TL,Doğalgaz,Evet,2.248.000 TL,70 TL,,
2073,Ankara,Mamak,Mutlu,132505-400,01-04-2023,3 + 1,120 m2,Kot 2,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Doğu",5.000 TL,Doğalgaz,Evet,999.000 TL,50 TL,,
2074,Ankara,Etimesgut,İstasyon,114841-1129,01-04-2023,3 + 1,175 m2,Yüksek Giriş,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,Kat Mülkiyeti,Evet,"Kuzey, Batı",,Doğalgaz,Evet,1.799.000 TL,,,
2075,Ankara,Çankaya,Dodurga,57012-6557,01-04-2023,5 + 1,280 m2,8. Kat,3 Yaşında,Merkezi (Pay Ölçer),25 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Kuzey, Batı",,Doğalgaz,Evet,7.250.000 TL,,Ankalife Prestij Konutları,
2076,Ankara,Mamak,Fahri Korutürk,135518-152,01-04-2023,2 + 1,150 m2,9. Kat,1 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",10.500 TL,Doğalgaz,Evet,1.675.000 TL,100 TL,,
2077,Ankara,Etimesgut,Yukarıyurtçu,2603-4500,01-04-2023,4 + 1,185 m2,6. Kat,10 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Doğu, Batı",,Doğalgaz,Evet,2.250.000 TL,845 TL,Odtü Konutları,
2078,Ankara,Mamak,Mehtap,132472-167,31-03-2023,3 + 1,110 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracılı,Kat Mülkiyeti,Hayır,"Güney, Batı",4.000 TL,Doğalgaz,Evet,1.250.000 TL,30 TL,,
2079,Ankara,Pursaklar,Mimar Sinan,133225-155,30-03-2023,4 + 1,200 m2,4. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun değil,Eşyalı Değil,2,,,Boş,Kat İrtifakı,Evet,"Kuzey, Batı",,,,2.850.000 TL,,Evet (Site Adı Belirtilmemiş),
2080,Ankara,Sincan,Atatürk,136364-55,30-03-2023,2 + 1,90 m2,Yüksek Giriş,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu",,Doğalgaz,Evet,1.329.000 TL,,,
2081,Ankara,Sincan,Tandoğan,129003-256,30-03-2023,3 + 1,120 m2,2. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Güney, Doğu",,Doğalgaz,Evet,1.399.000 TL,30 TL,,
2082,Ankara,Çankaya,Ata,5235-9338,06-04-2023,3 + 1,150 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",12.000 TL,Doğalgaz,Evet,3.099.000 TL,50 TL,,
2083,Ankara,Mamak,Abidinpaşa,132447-157,29-03-2023,3 + 1,125 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Hayır,"Güney, Batı",5.000 TL,Doğalgaz,Evet,1.095.000 TL,30 TL,,
2084,Ankara,Keçiören,Ayvalı,129504-463,28-03-2023,3 + 1,135 m2,1. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,"Güney, Doğu, Batı",,Doğalgaz,Evet,2.250.000 TL,,,
2085,Ankara,Altındağ,Karapürçek,115850-675,28-03-2023,3 + 1,150 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Hayır,Güney,,Doğalgaz,Evet,1.850.000 TL,50 TL,,
2086,Ankara,Çankaya,Akpınar,27590-4390,27-03-2023,3 + 1,140 m2,5. Kat,25 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,"Güney, Doğu, Batı",12.000 TL,Doğalgaz,Evet,2.625.000 TL,650 TL,,
2087,Ankara,Sincan,İstasyon,133773-129,26-03-2023,3 + 1,125 m2,En Üst Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Hayır,"Kuzey, Doğu, Batı",,Doğalgaz,Evet,1.280.000 TL,,,
2088,Ankara,Keçiören,Aşağı Eğlence,86541-128,13-04-2023,3 + 1,130 m2,Bahçe Katı,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Boş,Kat Mülkiyeti,Evet,"Güney, Batı",,,,1.050.000 TL,50 TL,,
2089,Ankara,Yenimahalle,Yakacık,66675-5628,02-04-2023,3 + 1,150 m2,4. Kat,18 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Mülk Sahibi,Kat İrtifakı,Hayır,Batı,,Doğalgaz,Evet,1.490.000 TL,,,
2090,Ankara,Altındağ,Feridun Çelik,134634-134,26-03-2023,3 + 1,130 m2,Ara Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu",5.000 TL,Doğalgaz,Evet,1.499.999 TL,200 TL,,
2091,Ankara,Sincan,Mustafa Kemal,132236-202,25-03-2023,3 + 1,145 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",,,,1.649.000 TL,,,
2092,Ankara,Altındağ,Feridun Çelik,66007-572,02-04-2023,3 + 1,135 m2,Ara Kat,2 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,Evet,"Güney, Doğu",6.500 TL,Doğalgaz,Evet,1.750.000 TL,100 TL,,
2093,Ankara,Sincan,Tandoğan,130244-618,25-03-2023,3 + 1,125 m2,En Üst Kat,23 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,Kat Mülkiyeti,Hayır,"Güney, Batı",,Doğalgaz,Evet,789.000 TL,,,
2094,Ankara,Mamak,Kazım Orbay,53138-10349,05-04-2023,4 + 1,195 m2,2. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Mülk Sahibi,Kat Mülkiyeti,Evet,"Güney, Batı",,Doğalgaz,Evet,1.985.000 TL,,,
