,District,Neighborhood,Num_Of_Room,Area,Floor,Age,Heat_type,Apt_Floor,Credit_Eli,Items,Num_of_Bath,Usage,Price
16529,Çankaya,Mürsel Uluç,6,275.0,interstage,10.0,Kombi,5.0,1.0,0,3.0,Mülk Sahibi,3500000.0
16530,Çankaya,Keklik Pınarı,4,140.0,interstage,13.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1900000.0
16531,Sincan,Tandoğan,4,115.0,interstage,0.0,Kombi,2.0,1.0,0,1.0,Boş,1399000.0
16532,Yenimahalle,Aşağı Yahyalar,5,185.0,interstage,0.0,Kombi,8.0,1.0,0,2.0,Boş,3900000.0
16533,Etimesgut,Yeni Bağlıca,5,185.0,interstage,4.0,Merkezi (Pay Ölçer),12.0,1.0,0,3.0,Boş,5500000.0
16534,Çankaya,Yukarı Öveçler,5,175.0,interstage,12.0,Kombi,9.0,1.0,0,2.0,Kiracılı,4950000.0
16535,Keçiören,Şehit Kubilay,4,145.0,interstage,10.0,Kombi,5.0,1.0,0,1.0,Boş,1700000.0
16536,Pursaklar,Mimar Sinan,5,200.0,interstage,0.0,Kombi,9.0,1.0,0,2.0,Boş,3100000.0
16537,Keçiören,Yükseltepe,6,175.0,interstage,3.0,Kombi,3.0,1.0,0,2.0,Boş,1449000.0
16538,Yenimahalle,Esentepe,4,110.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,2750000.0
16539,Keçiören,Şenlik,4,120.0,interstage,40.0,Kombi,3.0,1.0,0,1.0,Boş,1665000.0
16540,Çankaya,Barbaros,3,80.0,interstage,50.0,Kombi,5.0,0.0,0,1.0,Kiracılı,1300000.0
16541,Keçiören,Çiçekli,4,115.0,interstage,28.0,Kombi,4.0,1.0,0,1.0,Boş,965000.0
16542,Altındağ,Güneşevler,4,120.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1850000.0
16543,Mamak,Mutlu,4,120.0,interstage,13.0,Kombi,3.0,1.0,0,1.0,Boş,1200000.0
16544,Etimesgut,Bağlıca,10,340.0,interstage,3.0,Merkezi,15.0,1.0,0,4.0,Mülk Sahibi,8550000.0
16545,Etimesgut,Tunahan,3,80.0,interstage,19.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,1700000.0
16546,Çankaya,Şehit Cengiz Karaca,7,350.0,interstage,17.0,Kombi,4.0,1.0,0,3.0,Mülk Sahibi,5850000.0
16547,Altındağ,Başpınar,5,180.0,interstage,0.0,Kombi,16.0,1.0,0,2.0,Boş,1950000.0
16548,Altındağ,Gültepe,4,125.0,interstage,10.0,Merkezi (Pay Ölçer),13.0,1.0,0,1.0,Kiracılı,1200000.0
16549,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,3,100.0,interstage,20.0,Merkezi,7.0,1.0,0,1.0,Kiracılı,2780000.0
16550,Pursaklar,Karşıyaka,3,92.0,interstage,1.0,Other,1.0,1.0,0,1.0,Boş,745000.0
16551,Çankaya,Fidanlık,3,95.0,interstage,50.0,Merkezi,5.0,1.0,0,1.0,Boş,1550000.0
16552,Çankaya,Muhsin Ertuğrul,4,125.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Boş,1850000.0
16553,Etimesgut,Tunahan,2,52.0,interstage,20.0,Kombi,6.0,1.0,0,1.0,Boş,1250000.0
16554,Etimesgut,Piyade,4,130.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,2300000.0
16555,Mamak,Gülveren,4,120.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1350000.0
16556,Çankaya,Aydınlar,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1850000.0
16557,Çankaya,Aziziye,4,120.0,interstage,4.0,Kombi,4.0,1.0,0,2.0,Kiracılı,2900000.0
16558,Çankaya,Eti,4,170.0,interstage,50.0,Merkezi,7.0,1.0,0,1.0,Boş,2100000.0
16559,Çankaya,Gökkuşağı,2,65.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Boş,1550000.0
16560,Çankaya,Bahçelievler,5,220.0,interstage,0.0,Kombi,4.0,1.0,0,3.0,Boş,7250000.0
16561,Çankaya,Emek,3,130.0,interstage,3.0,Kombi,6.0,1.0,0,1.0,Kiracılı,2100000.0
16562,Çankaya,Emek,3,90.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,3700000.0
16563,Mamak,Ege,5,200.0,interstage,5.0,Merkezi (Pay Ölçer),10.0,1.0,0,1.0,Boş,3100000.0
16564,Polatlı,Cumhuriyet,4,170.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,850000.0
16565,Polatlı,Şentepe,4,165.0,interstage,0.0,Kombi,7.0,1.0,1,2.0,Boş,1450000.0
16566,Çankaya,İşçi Blokları,4,145.0,interstage,22.0,Merkezi,5.0,1.0,0,1.0,Mülk Sahibi,3500000.0
16567,Çankaya,İlkbahar,2,75.0,interstage,14.0,Merkezi (Pay Ölçer),11.0,1.0,1,1.0,Kiracılı,2700000.0
16568,Çankaya,Çukurambar,4,175.0,interstage,19.0,Kombi,5.0,1.0,0,3.0,Boş,3350000.0
16569,Yenimahalle,Turgut Özal,5,225.0,interstage,1.0,Merkezi,16.0,1.0,0,2.0,Boş,4450000.0
16570,Altındağ,Örnek,4,145.0,interstage,3.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Kiracılı,2800000.0
16571,Çankaya,Maltepe,3,110.0,interstage,31.0,Kombi,5.0,1.0,1,1.0,Kiracılı,2125000.0
16572,Çankaya,Fidanlık,4,110.0,interstage,40.0,Kombi,5.0,1.0,0,1.0,Mülk Sahibi,1650000.0
16573,Etimesgut,Yeşilova,3,90.0,interstage,0.0,Merkezi (Pay Ölçer),8.0,1.0,0,2.0,Kiracılı,2400000.0
16574,Çankaya,Dodurga,3,80.0,interstage,0.0,Merkezi (Pay Ölçer),30.0,0.0,0,2.0,Boş,2300000.0
16575,Sincan,Selçuklu,4,130.0,interstage,14.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1279000.0
16576,Yenimahalle,Batı Sitesi,4,129.0,interstage,29.0,Kombi,4.0,1.0,1,1.0,Boş,1875000.0
16577,Çankaya,Öveçler,8,300.0,interstage,13.0,Kombi,4.0,1.0,0,3.0,Boş,6000000.0
16578,Keçiören,Etlik,5,145.0,interstage,30.0,Kombi,3.0,1.0,0,2.0,Boş,2059000.0
16579,Çankaya,Şehit Cevdet Özdemir,4,115.0,interstage,22.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1350000.0
16580,Yenimahalle,Ergazi,4,120.0,interstage,30.0,Kombi,5.0,1.0,0,1.0,Kiracılı,1800000.0
16581,Altındağ,Aydınlıkevler,3,85.0,interstage,40.0,Kombi,3.0,1.0,0,1.0,Boş,950000.0
16582,Etimesgut,Şeker,6,280.0,interstage,10.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2150000.0
16583,Çankaya,Çamlıtepe,3,95.0,interstage,40.0,Kombi,4.0,1.0,1,1.0,Kiracılı,1195000.0
16584,Keçiören,Ayvalı,6,160.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Kiracılı,4250000.0
16585,Altındağ,Hacettepe,4,110.0,interstage,38.0,Kombi,6.0,1.0,0,1.0,Boş,1250000.0
16586,Mamak,Yeni Bayındır,4,150.0,interstage,8.0,Kombi,10.0,1.0,0,2.0,Boş,1400000.0
16587,Çankaya,Cevizlidere,4,130.0,interstage,16.0,Kombi,4.0,1.0,0,1.0,Kiracılı,2145000.0
16588,Sincan,İstasyon,4,125.0,interstage,18.0,Kombi,3.0,1.0,0,1.0,Boş,999000.0
16589,Altındağ,Aydınlıkevler,4,120.0,interstage,40.0,Kombi,3.0,1.0,0,1.0,Boş,1350000.0
16590,Çankaya,Güvenevler,3,105.0,interstage,0.0,Merkezi (Pay Ölçer),4.0,1.0,1,1.0,Boş,7350000.0
16591,Çankaya,Bayraktar,4,115.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1525000.0
16592,Çankaya,Aşıkpaşa,6,300.0,interstage,10.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2500000.0
16593,Çankaya,Yukarı Bahçelievler,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,4550000.0
16594,Çankaya,Emek,4,100.0,interstage,40.0,Kombi,3.0,1.0,0,1.0,Boş,2550000.0
16595,Keçiören,Güçlükaya,4,120.0,interstage,30.0,Kombi,2.0,1.0,0,2.0,Boş,1890000.0
16596,Çankaya,Akpınar,5,145.0,interstage,12.0,Kombi,5.0,1.0,0,2.0,Mülk Sahibi,2950000.0
16597,Mamak,Mehtap,4,120.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1500000.0
16598,Çankaya,Aşıkpaşa,4,125.0,interstage,15.0,Kombi,5.0,1.0,0,1.0,Boş,1675000.0
16599,Çankaya,İlkbahar,4,130.0,interstage,25.0,Kombi,5.0,1.0,0,1.0,Mülk Sahibi,3090000.0
16600,Çankaya,Harbiye,4,105.0,interstage,1.0,Kombi,2.0,1.0,0,1.0,Boş,3250000.0
16601,Mamak,Gülveren,4,143.0,interstage,10.0,Kombi,3.0,1.0,0,1.0,Boş,1400000.0
16602,Keçiören,Tepebaşı,4,110.0,interstage,35.0,Kombi,3.0,1.0,0,1.0,Boş,785000.0
16603,Gölbaşı,Gaziosmanpaşa,4,165.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2930000.0
16604,Çankaya,Emek,3,85.0,interstage,32.0,Merkezi,3.0,1.0,0,1.0,Kiracılı,1950000.0
16605,Mamak,Kartaltepe,6,300.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Boş,1595000.0
16606,Çankaya,Çankaya,4,125.0,interstage,38.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,2950000.0
16607,Çankaya,Emek,4,100.0,interstage,30.0,Kombi,3.0,1.0,1,1.0,Kiracılı,2100000.0
16608,Çankaya,Fakülteler,4,130.0,interstage,25.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,2000000.0
16609,Çankaya,Bağcılar,5,215.0,interstage,0.0,Merkezi,27.0,1.0,0,2.0,Boş,5400000.0
16610,Mamak,Mutlu,4,125.0,interstage,10.0,Kombi,5.0,1.0,0,1.0,Boş,1450000.0
16611,Yenimahalle,Demetevler,4,125.0,interstage,35.0,Kombi,6.0,1.0,0,1.0,Mülk Sahibi,1250000.0
16612,Etimesgut,Piyade,4,150.0,interstage,5.0,Kombi,11.0,1.0,0,2.0,Boş,2195000.0
16613,Sincan,Atatürk,4,125.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,1580000.0
16614,Etimesgut,İstasyon,4,137.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,1750000.0
16615,Keçiören,Atapark,5,160.0,interstage,1.0,Kombi,4.0,1.0,0,2.0,Boş,2500000.0
16616,Gölbaşı,Bahçelievler,5,185.0,interstage,7.0,Kombi,8.0,1.0,0,2.0,Kiracılı,2750000.0
16617,Sincan,Pınarbaşı,4,105.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,1299000.0
16618,Çankaya,Kırkkonaklar,2,55.0,interstage,2.0,Kombi,4.0,1.0,0,1.0,Boş,1900000.0
16619,Mamak,Cengizhan,4,120.0,interstage,12.0,Kombi,4.0,1.0,0,1.0,Kiracılı,1325000.0
16620,Etimesgut,Şeker,4,140.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1800000.0
16621,Çankaya,Gökkuşağı,4,125.0,interstage,12.0,Kombi,5.0,1.0,0,2.0,Kiracılı,2650000.0
16622,Keçiören,Bademlik,6,290.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2100000.0
16623,Etimesgut,Güzelkent,4,125.0,interstage,23.0,Kombi,5.0,1.0,0,1.0,Kiracılı,1700000.0
16624,Pursaklar,Fatih,5,160.0,interstage,8.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2150000.0
16625,Çankaya,Remzi Oğuz Arık,3,100.0,interstage,30.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,2400000.0
16626,Çankaya,Bademlidere,5,195.0,interstage,0.0,Merkezi,34.0,1.0,0,2.0,Boş,5000000.0
16627,Etimesgut,Alsancak,4,120.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Boş,1250000.0
16628,Keçiören,Osmangazi,4,130.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Boş,1678000.0
16629,Yenimahalle,Karşıyaka,4,110.0,interstage,40.0,Kombi,4.0,0.0,0,1.0,Kiracılı,775000.0
16630,Kızılcahamam,Yenice,4,100.0,interstage,20.0,Kombi,4.0,1.0,0,1.0,Kiracılı,770000.0
16631,Çankaya,Yukarı Dikmen,4,125.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1250000.0
16632,Keçiören,Adnan Menderes,4,125.0,interstage,18.0,Kombi,3.0,1.0,0,1.0,Boş,1095000.0
16633,Sincan,Hürriyet,2,55.0,interstage,7.0,Kombi,3.0,1.0,0,1.0,Boş,500000.0
16634,Sincan,Akşemsettin,4,127.0,interstage,15.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1339000.0
16635,Sincan,Mustafa Kemal,4,150.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1750000.0
16636,Polatlı,Cumhuriyet,3,100.0,interstage,32.0,Kombi,4.0,1.0,0,1.0,Boş,180000.0
16637,Yenimahalle,Barış,4,130.0,interstage,40.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1850000.0
16638,Çankaya,Malazgirt,7,240.0,interstage,5.0,Kombi,4.0,1.0,0,2.0,Boş,3100000.0
16639,Keçiören,Şenlik,4,130.0,interstage,30.0,Kombi,2.0,1.0,0,1.0,Boş,1549000.0
16640,Polatlı,Cumhuriyet,4,100.0,interstage,40.0,Other,4.0,1.0,0,1.0,Boş,512000.0
16641,Çankaya,Naci Çakır,4,125.0,interstage,20.0,Kombi,2.0,1.0,0,1.0,Boş,2560000.0
16642,Etimesgut,Etiler,5,145.0,interstage,12.0,Kombi,3.0,1.0,0,2.0,Kiracılı,1875000.0
16643,Çankaya,Emek,5,185.0,interstage,0.0,Kombi,3.0,1.0,0,3.0,Boş,5500000.0
16644,Etimesgut,Piyade,5,200.0,interstage,17.0,Kombi,4.0,1.0,0,2.0,Mülk Sahibi,2199000.0
16645,Çankaya,Ayrancı,3,100.0,interstage,38.0,Merkezi,4.0,1.0,0,1.0,Kiracılı,1300000.0
16646,Çankaya,Harbiye,4,130.0,interstage,28.0,Kombi,4.0,1.0,0,1.0,Boş,2270000.0
16647,Gölbaşı,İncek,4,130.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,3350000.0
16648,Çankaya,Sokullu Mehmet Paşa,4,130.0,interstage,10.0,Merkezi,3.0,1.0,0,1.0,Mülk Sahibi,3500000.0
16649,Yenimahalle,Yuvaköy,4,160.0,interstage,0.0,Merkezi (Pay Ölçer),14.0,1.0,0,2.0,Boş,3045000.0
16650,Çankaya,Metin Akkuş,4,130.0,interstage,22.0,Kombi,2.0,1.0,0,1.0,Boş,2695000.0
16651,Etimesgut,Şeyh Şamil,4,110.0,interstage,23.0,Kombi,3.0,1.0,0,1.0,Boş,1760000.0
16652,Çankaya,Naci Çakır,4,220.0,interstage,25.0,Kombi,2.0,1.0,0,2.0,Boş,2950000.0
16653,Çankaya,Osman Temiz,4,135.0,interstage,12.0,Kombi,3.0,1.0,0,1.0,Boş,2490000.0
16654,Altındağ,Karapürçek,8,145.0,interstage,0.0,Kombi,10.0,1.0,0,2.0,Boş,2700000.0
16655,Çankaya,Şehit Cengiz Karaca,4,140.0,interstage,18.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,3250000.0
16656,Etimesgut,İstasyon,4,130.0,interstage,14.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1698000.0
16657,Mamak,Cengizhan,4,165.0,interstage,5.0,Kombi,10.0,1.0,0,2.0,Boş,2450000.0
16658,Mamak,Mutlu,3,110.0,interstage,14.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1150000.0
16659,Mamak,Kutlu,4,135.0,interstage,9.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1319000.0
16660,Çankaya,Aydınlar,4,125.0,interstage,25.0,Kombi,2.0,1.0,0,1.0,Mülk Sahibi,2499000.0
16661,Çankaya,İlkadım,4,110.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,2199000.0
16662,Sincan,Ahi Evran,4,135.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Boş,1680000.0
16663,Keçiören,Şehit Kubilay,4,140.0,interstage,3.0,Kombi,4.0,1.0,0,2.0,Boş,1349000.0
16664,Keçiören,Kanuni,3,120.0,interstage,8.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1150000.0
16665,Keçiören,Etlik,4,135.0,interstage,20.0,Kombi,13.0,1.0,0,1.0,Boş,2000000.0
16666,Mamak,Kutlu,5,175.0,interstage,2.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2450000.0
16667,Keçiören,Yayla,4,125.0,interstage,20.0,Kombi,3.0,1.0,0,2.0,Kiracılı,1420000.0
16668,Sincan,Ahi Evran,4,130.0,interstage,18.0,Kombi,3.0,1.0,0,1.0,Boş,1679000.0
16669,Altındağ,Yıldıztepe,4,135.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,2200000.0
16670,Pursaklar,Yunus Emre,5,190.0,interstage,6.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Boş,2600000.0
16671,Etimesgut,Ahi Mesut,7,410.0,interstage,5.0,Merkezi (Pay Ölçer),11.0,1.0,0,4.0,Boş,4950000.0
16672,Keçiören,Bağlarbaşı,5,260.0,interstage,15.0,Kombi,7.0,1.0,0,1.0,Boş,4500000.0
16673,Çankaya,Sokullu Mehmet Paşa,3,105.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1890000.0
16674,Çankaya,Remzi Oğuz Arık,4,150.0,interstage,40.0,Merkezi,4.0,1.0,0,1.0,Boş,2950000.0
16675,Mamak,Kazım Orbay,7,290.0,interstage,12.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,3350000.0
16676,Keçiören,Yükseltepe,4,135.0,interstage,4.0,Kombi,3.0,1.0,1,1.0,Boş,1099000.0
16677,Çankaya,Sokullu Mehmet Paşa,3,105.0,interstage,27.0,Kombi,3.0,1.0,0,1.0,Boş,1890000.0
16678,Keçiören,Karakaya,4,130.0,interstage,13.0,Kombi,3.0,0.0,0,1.0,Boş,1849000.0
16679,Keçiören,Etlik,4,130.0,interstage,10.0,Kombi,10.0,1.0,0,1.0,Kiracılı,2249000.0
16680,Keçiören,Atapark,4,135.0,interstage,5.0,Kombi,3.0,1.0,0,1.0,Boş,1689000.0
16681,Yenimahalle,Kaletepe,4,138.0,interstage,8.0,Merkezi,6.0,1.0,0,1.0,Boş,2289000.0
16682,Mamak,Şahap Gürler,4,125.0,interstage,12.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1390000.0
16683,Sincan,Fevzi Çakmak,3,125.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1280000.0
16684,Yenimahalle,Serhat,5,185.0,interstage,2.0,Merkezi (Pay Ölçer),16.0,1.0,0,2.0,Kiracılı,4250000.0
16685,Etimesgut,Topçu,4,135.0,interstage,13.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1700000.0
16686,Yenimahalle,Pamuklar,4,150.0,interstage,10.0,Merkezi (Pay Ölçer),10.0,1.0,0,2.0,Kiracılı,2985000.0
16687,Mamak,Türközü,4,115.0,interstage,0.0,Kombi,3.0,1.0,0,1.0,Boş,1400000.0
16688,Etimesgut,Topçu,6,240.0,interstage,14.0,Kombi,4.0,1.0,0,2.0,Boş,2825000.0
16689,Keçiören,Karakaya,4,145.0,interstage,0.0,Kombi,3.0,1.0,0,2.0,Boş,1950000.0
16690,Keçiören,Etlik,4,135.0,interstage,12.0,Kombi,3.0,1.0,1,1.0,Boş,1340000.0
16691,Çankaya,İlkadım,4,135.0,interstage,28.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,2600000.0
16692,Keçiören,Etlik,6,285.0,interstage,10.0,Merkezi (Pay Ölçer),7.0,1.0,0,2.0,Boş,3950000.0
16693,Keçiören,Kanuni,4,135.0,interstage,5.0,Kombi,5.0,1.0,0,1.0,Boş,1579000.0
16694,Etimesgut,Oğuzlar,4,125.0,interstage,22.0,Merkezi (Pay Ölçer),5.0,1.0,0,1.0,Kiracılı,1595000.0
16695,Keçiören,Etlik,4,115.0,interstage,30.0,Kombi,3.0,1.0,0,1.0,Boş,1595000.0
16696,Etimesgut,Topçu,4,125.0,interstage,11.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1495000.0
16697,Keçiören,Ovacık,5,250.0,interstage,2.0,Merkezi,27.0,1.0,0,2.0,Boş,3849000.0
16698,Keçiören,Ufuktepe,4,130.0,interstage,13.0,Kombi,5.0,1.0,0,1.0,Kiracılı,979000.0
16699,Altındağ,Gültepe,4,130.0,interstage,11.0,Kombi,13.0,1.0,0,1.0,Mülk Sahibi,1450000.0
16700,Keçiören,Ayvalı,5,200.0,interstage,20.0,Kombi,3.0,1.0,1,2.0,Mülk Sahibi,2950000.0
16701,Mamak,Yeşilbayır,4,125.0,interstage,12.0,Kombi,3.0,1.0,0,1.0,Boş,1150000.0
16702,Gölbaşı,Seğmenler,3,95.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,2250000.0
16703,Etimesgut,Ahi Mesut,4,160.0,interstage,2.0,Kombi,102.0,1.0,0,2.0,Boş,2499000.0
16704,Pursaklar,Merkez,5,155.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1990000.0
16705,Sincan,Plevne,4,120.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Mülk Sahibi,1170000.0
16706,Mamak,Akşemsettin,6,300.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,1699000.0
16707,Keçiören,Yayla,4,145.0,interstage,10.0,Merkezi (Pay Ölçer),15.0,1.0,0,2.0,Mülk Sahibi,3500000.0
16708,Etimesgut,Turkuaz,5,196.0,interstage,0.0,Merkezi (Pay Ölçer),15.0,1.0,0,2.0,Boş,4600000.0
16709,Mamak,General Zeki Doğan,4,115.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1250000.0
16710,Mamak,Misket,4,160.0,interstage,0.0,Yerden Isıtma,4.0,1.0,0,2.0,Boş,2250000.0
16711,Keçiören,Ayvalı,8,300.0,interstage,2.0,Kombi,6.0,1.0,0,2.0,Boş,2239000.0
16712,Keçiören,İncirli,5,260.0,interstage,15.0,Kombi,3.0,1.0,0,2.0,Kiracılı,1700000.0
16713,Çankaya,Kavaklıdere,4,140.0,interstage,28.0,Merkezi,5.0,1.0,1,1.0,Mülk Sahibi,3690000.0
16714,Mamak,Bahçelerüstü,6,180.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Mülk Sahibi,1300000.0
16715,Çankaya,Akpınar,6,320.0,interstage,15.0,Kombi,4.0,1.0,0,3.0,Mülk Sahibi,2750000.0
16716,Çankaya,Yukarı Bahçelievler,5,160.0,interstage,35.0,Merkezi,6.0,1.0,0,1.0,Kiracılı,4000000.0
16717,Çankaya,Harbiye,5,145.0,interstage,15.0,Kombi,3.0,1.0,0,1.0,Boş,3230000.0
16718,Keçiören,Yeşiltepe,5,200.0,interstage,8.0,Kombi,3.0,1.0,0,1.0,Boş,2350000.0
16719,Polatlı,Şehitlik,5,185.0,interstage,0.0,Kombi,13.0,1.0,0,2.0,Boş,2230000.0
16720,Polatlı,Üçpınar,5,178.0,interstage,0.0,Kombi,14.0,1.0,0,2.0,Boş,2250000.0
16721,Gölbaşı,İncek,2,55.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,1550000.0
16722,Çankaya,Maltepe,3,75.0,interstage,0.0,Yerden Isıtma,5.0,1.0,0,1.0,Boş,2250000.0
16723,Çankaya,Büyükesat,5,165.0,interstage,35.0,Merkezi,3.0,1.0,0,1.0,Boş,2950000.0
16724,Pursaklar,Tevfik İleri,5,200.0,interstage,1.0,Kombi,9.0,1.0,0,2.0,Boş,2800000.0
16725,Etimesgut,Tunahan,3,98.0,interstage,18.0,Merkezi,15.0,1.0,0,1.0,Kiracılı,2500000.0
16726,Sincan,Malazgirt,4,123.0,interstage,18.0,Kombi,5.0,1.0,0,1.0,Kiracılı,1100000.0
16727,Gölbaşı,Eymir,4,125.0,interstage,1.0,Kombi,3.0,1.0,0,2.0,Mülk Sahibi,2050000.0
16728,Keçiören,Adnan Menderes,4,135.0,interstage,30.0,Kombi,4.0,1.0,0,1.0,Boş,1550000.0
16729,Çankaya,İlkadım,4,130.0,interstage,25.0,Kombi,4.0,1.0,0,1.0,Boş,2650000.0
16730,Etimesgut,Atakent,4,145.0,interstage,29.0,Merkezi,7.0,1.0,0,1.0,Kiracılı,2250000.0
16731,Keçiören,İncirli,3,120.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Kiracılı,785000.0
16732,Mamak,Tuzluçayır,4,135.0,interstage,3.0,Kombi,9.0,1.0,0,2.0,Boş,2750000.0
16733,Keçiören,Aşağı Eğlence,4,125.0,interstage,25.0,Kombi,3.0,1.0,0,1.0,Boş,1625000.0
16734,Keçiören,Emrah,4,105.0,interstage,35.0,Kombi,2.0,1.0,0,1.0,Boş,1680000.0
16735,Sincan,Mustafa Kemal,5,170.0,interstage,0.0,Kombi,4.0,1.0,0,2.0,Boş,2050000.0
16736,Mamak,Derbent,4,147.0,interstage,6.0,Merkezi (Pay Ölçer),16.0,1.0,0,2.0,Kiracılı,1600000.0
16737,Mamak,Şafaktepe,4,135.0,interstage,10.0,Kombi,9.0,1.0,0,1.0,Mülk Sahibi,2400000.0
16738,Çankaya,Kırkkonaklar,4,150.0,interstage,15.0,Merkezi,4.0,1.0,0,2.0,Mülk Sahibi,4100000.0
16739,Etimesgut,Şehit Osman Avcı,6,196.0,interstage,0.0,Merkezi (Pay Ölçer),12.0,1.0,0,2.0,Boş,3500000.0
16740,Keçiören,Etlik,4,160.0,interstage,25.0,Kombi,4.0,1.0,0,2.0,Boş,2650000.0
16741,Gölbaşı,Gaziosmanpaşa,4,120.0,interstage,15.0,Kombi,5.0,1.0,0,1.0,Kiracılı,890000.0
16742,Keçiören,Ayvalı,4,135.0,interstage,16.0,Kombi,5.0,1.0,0,2.0,Kiracılı,3200000.0
16743,Çankaya,Huzur,4,100.0,interstage,16.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1050000.0
16744,Yenimahalle,Gazi,4,90.0,interstage,20.0,Kombi,3.0,1.0,0,1.0,Boş,2350000.0
16745,Keçiören,Aşağı Eğlence,4,105.0,interstage,35.0,Kombi,3.0,1.0,0,1.0,Boş,1625000.0
16746,Çankaya,Anıttepe,3,90.0,interstage,0.0,Kombi,4.0,1.0,0,1.0,Boş,3000000.0
16747,Etimesgut,Bağlıca,5,162.0,interstage,0.0,Kombi,7.0,1.0,0,2.0,Boş,4500000.0
16748,Çankaya,Sokullu Mehmet Paşa,4,125.0,interstage,27.0,Kombi,3.0,1.0,0,1.0,Kiracılı,1585000.0
16749,Etimesgut,Topçu,6,230.0,interstage,12.0,Kombi,5.0,1.0,0,2.0,Mülk Sahibi,3200000.0
16750,Yenimahalle,25 Mart,4,110.0,interstage,30.0,Kombi,10.0,1.0,0,1.0,Kiracılı,2000000.0
